160	106	19	-0.9736	-0.0138	-0.0138	-0.9736
160	106	248	-0.6747	-0.6534	-0.6534	-0.6739
160	106	260	-0.3295	0.0306	0.0306	-0.3289
160	106	262	0.0015	0.0173	0.0173	0.0025
160	106	264	-0.5988	-0.1438	-0.1438	-0.5982
160	106	265	0.0198	0.0198	0.0198	0.0203
160	106	267	-0.0747	0.0306	0.0306	-0.074
160	106	269	-0.5534	0.0306	0.0306	-0.5529
160	106	270	0.0304	0.0306	0.0306	0.0309
160	106	271	0.0306	0.0306	0.0306	0.0316
160	106	274	-0.9597	0	0	-0.9597
160	106	275	-0.9592	0.0005	0.0005	-0.9592
160	106	276	0.0274	0.0306	0.0306	0.0284
160	106	278	-0.8109	0.0306	0.0306	-0.8108
160	106	279	-0.3569	0.0306	0.0306	-0.3563
160	106	280	-0.9597	0	0	-0.9597
160	106	283	-0.0854	-0.0689	-0.0689	-0.0844
160	106	284	-0.1389	0.0306	0.0306	-0.138
160	106	285	-0.9654	-0.0074	-0.0074	-0.9653
160	106	286	-0.2304	0.0306	0.0306	-0.2296
160	106	288	-0.4654	0.0306	0.0306	-0.4648
160	106	289	-0.9223	0.0306	0.0306	-0.9222
160	106	290	-0.0172	-0.0143	-0.0143	-0.0162
160	106	291	-0.2106	0.0306	0.0306	-0.2098
160	106	293	-0.3209	0.0306	0.0306	-0.3202
160	106	294	0.0306	0.0306	0.0306	0.0316
160	106	295	-0.0069	-0.0069	-0.0069	-0.0064
160	106	296	-0.019	0.0212	0.0212	-0.018
160	106	33	-0.9597	0.0001	0.0001	-0.9596
160	106	46	-0.9464	0.0134	0.0134	-0.9464
160	106	48	-0.804	0.0306	0.0306	-0.8039
160	106	61	-0.0852	0.0306	0.0306	-0.0843
160	106	66	-0.4858	0.0306	0.0306	-0.4853
160	106	90	-0.0983	0.0151	0.0151	-0.0978
160	106	92	-0.3333	0.0306	0.0306	-0.3326
160	11	106	-0.9471	0.0128	0.0128	-0.9471
160	11	14	-0.0166	0.0128	0.0128	-0.0156
160	11	248	-0.0085	0.0128	0.0128	-0.0077
160	11	262	-0.003	0.0128	0.0128	-0.0021
160	11	263	-0.962	0.0128	0.0128	-0.9619
160	11	264	-0.4769	-0.0219	-0.022	-0.4763
160	11	268	-0.9257	0.0128	0.0128	-0.9256
160	11	269	-0.5711	0.0128	0.0128	-0.5707
160	11	273	-0.035	0.0104	0.0103	-0.034
160	11	278	-0.8286	0.0128	0.0128	-0.8284
160	11	280	-0.9774	0	0	-0.9774
160	11	283	-0.0572	-0.0408	-0.0408	-0.0563
160	11	284	-0.1567	0.0128	0.0128	-0.1558
160	11	288	-0.4831	0.0128	0.0128	-0.4826
160	11	8	-0.9752	0.0022	0.0022	-0.9752
160	14	106	0.0012	0.0306	0.0306	0.0022
160	14	248	-0.051	0.022	0.022	-0.0502
160	14	267	-0.1359	-0.1055	-0.1063	-0.1343
160	14	268	0.0228	0.0522	0.0522	0.0238
160	14	275	-0.0288	0.0005	0.0005	-0.0279
160	14	277	-0.0173	0.022	0.022	-0.0163
160	14	278	-0.8791	-0.8497	-0.8497	-0.878
160	14	280	-0.0294	0	0	-0.0284
160	14	282	-0.0964	-0.0661	-0.0668	-0.0948
160	14	283	-0.0463	-0.0296	-0.0296	-0.0444
160	14	286	0.7069	0.7368	0.7365	0.7086
160	14	291	0.1458	0.1758	0.1754	0.1475
160	14	293	-0.1514	-0.0056	-0.0056	-0.1505
160	14	295	-0.0296	-0.0296	-0.0296	-0.0282
160	14	33	-0.0293	0.0001	0.0001	-0.0283
160	14	61	0.0649	0.0952	0.0945	0.0667
160	14	63	-0.1677	-0.1381	-0.1383	-0.1666
160	14	66	-0.2161	-0.1863	-0.1866	-0.2146
