186	697	0.336	0.223	0.38	0.269
186	1057	0.336	0.352	0.38	0.265
186	883	0.336	0.336	0.38	0.387
186	972	0.336	0.338	0.38	0.377
186	1636	0.336	0.059	0.38	0.315
186	1368	0.336	0.147	0.38	0.374
186	1959	0.336	0.196	0.38	0.422
186	1162	0.336	0.157	0.38	0.356
186	1775	0.336	0.276	0.38	0.467
186	1677	0.336	0.271	0.38	0.461
186	522	0.336	0.117	0.38	0.296
186	535	0.336	0.212	0.38	0.378
186	1228	0.336	0.178	0.38	0.333
186	1960	0.336	0.291	0.38	0.438
186	1718	0.336	0.220	0.38	0.361
186	490	0.336	0.241	0.38	0.367
186	1925	0.336	0.213	0.38	0.336
186	1915	0.336	0.254	0.38	0.374
186	647	0.336	0.217	0.38	0.311
186	902	0.336	0.238	0.38	0.330
186	576	0.336	0.296	0.38	0.379
186	977	0.336	0.264	0.38	0.339
186	578	0.336	0.292	0.38	0.361
186	1716	0.336	0.268	0.38	0.332
186	1668	0.336	0.325	0.38	0.380
186	771	0.336	0.285	0.38	0.334
186	1669	0.336	0.262	0.38	0.310
186	1493	0.336	0.245	0.38	0.292
186	1542	0.336	0.333	0.38	0.380
186	577	0.336	0.245	0.38	0.292
186	1580	0.336	0.276	0.38	0.309
186	1579	0.336	0.371	0.38	0.391
186	461	0.336	0.365	0.38	0.385
186	1423	0.336	0.335	0.38	0.355
186	1897	0.336	0.370	0.38	0.390
186	1330	0.336	0.377	0.38	0.386
186	762	0.336	0.271	0.38	0.277
186	1062	0.336	0.426	0.38	0.423
186	1640	0.336	0.363	0.38	0.332
186	2001	0.336	0.354	0.38	0.319
186	471	0.336	0.399	0.38	0.339
186	1603	0.336	0.798	0.38	0.373
186	1117	0.336	0.315	0.38	0.362
186	2000	0.336	0.380	0.38	0.365
186	1570	0.336	0.328	0.38	0.364
186	528	0.336	0.276	0.38	0.341
186	1415	0.336	0.284	0.38	0.388
186	1197	0.336	0.347	0.38	0.389
186	782	0.336	0.201	0.38	0.357
186	543	0.336	0.168	0.38	0.376
186	908	0.336	0.150	0.38	0.362
186	1610	0.336	0.194	0.38	0.316
186	1119	0.336	0.323	0.38	0.435
186	1591	0.336	0.258	0.38	0.337
186	692	0.336	0.302	0.38	0.367
186	1824	0.336	0.326	0.38	0.382
186	735	0.336	0.329	0.38	0.378
186	594	0.336	0.310	0.38	0.317
186	909	0.336	0.354	0.38	0.354
186	1323	0.336	0.357	0.38	0.280
186	1387	0.336	0.163	0.38	0.438
186	1485	0.336	0.283	0.38	0.541
186	520	0.336	0.170	0.38	0.410
186	704	0.336	0.138	0.38	0.371
186	443	0.336	0.260	0.38	0.474
186	387	0.336	0.168	0.38	0.374
186	1127	0.336	0.161	0.38	0.351
186	839	0.336	0.170	0.38	0.360
186	1530	0.336	0.220	0.38	0.406
186	448	0.336	0.181	0.38	0.356
186	815	0.336	0.170	0.38	0.331
186	458	0.336	0.168	0.38	0.322
186	538	0.336	0.218	0.38	0.362
186	969	0.336	0.216	0.38	0.354
186	1281	0.336	0.214	0.38	0.348
186	617	0.336	0.217	0.38	0.351
