name	drugA	drugB	concA	concB	hsa
186	92	528	5	0	0
186	92	528	0	400	0
186	92	528	5	400	-0.00039
186	92	1415	0	0	0
186	92	1415	5	0	0
186	92	1415	0	400	0
186	92	1415	5	400	8.00000000000001e-05
186	92	1197	0	0	0
186	92	1197	5	0	0
186	92	1197	0	400	0
186	92	1197	5	400	9.00000000000001e-05
186	92	782	0	0	0
186	92	782	5	0	0
186	92	782	0	400	0
186	92	782	5	400	-0.00023
186	92	543	0	0	0
186	92	543	5	0	0
186	92	543	0	400	0
186	92	543	5	400	-4e-05
186	92	908	0	0	0
186	92	908	5	0	0
186	92	908	0	400	0
186	92	908	5	400	-0.00018
186	92	1610	0	0	0
186	92	1610	5	0	0
186	92	1610	0	400	0
186	92	1610	5	400	-0.00064
186	92	1119	0	0	0
186	92	1119	5	0	0
186	92	1119	0	400	0
186	92	1119	5	400	0.00055
186	92	1591	0	0	0
186	92	1591	5	0	0
186	92	1591	0	400	0
186	92	1591	5	400	-0.00043
186	92	692	0	0	0
186	92	692	5	0	0
186	92	692	0	400	0
186	92	692	5	400	-0.00013
186	92	1824	0	0	0
186	92	1824	5	0	0
186	92	1824	0	400	0
186	92	1824	5	400	2e-05
186	92	735	0	0	0
186	92	735	5	0	0
186	92	735	0	400	0
186	92	735	5	400	-2e-05
186	92	594	0	0	0
186	92	594	5	0	0
186	92	594	0	400	0
186	92	594	5	400	-0.00063
186	92	909	0	0	0
186	92	909	5	0	0
186	92	909	0	400	0
186	92	909	5	400	-0.00026
186	92	1323	0	0	0
186	92	1323	5	0	0
186	92	1323	0	400	0
186	92	1323	5	400	-0.001
186	92	1387	0	0	0
186	92	1387	5	0	0
186	92	1387	0	400	0
186	92	1387	5	400	0.00058
186	92	1485	0	0	0
186	92	1485	5	0	0
186	92	1485	0	400	0
186	92	1485	5	400	0.00161
186	92	520	0	0	0
186	92	520	5	0	0
186	92	520	0	400	0
186	92	520	5	400	3e-04
186	92	704	0	0	0
186	92	704	5	0	0
186	92	704	0	400	0
186	92	704	5	400	-9.00000000000001e-05
186	92	443	0	0	0
186	92	443	5	0	0
186	92	443	0	400	0
186	92	443	5	400	0.00094
186	92	387	0	0	0
186	92	387	5	0	0
186	92	387	0	400	0
186	92	387	5	400	-6.00000000000001e-05
186	92	1127	0	0	0
186	92	1127	5	0	0
186	92	1127	0	400	0
186	92	1127	5	400	-0.00029
186	92	839	0	0	0
186	92	839	5	0	0
186	92	839	0	400	0
