name	drugA	drugB	concA	concB	bliss
160	14	291	0	334.9	0
160	14	291	66.9	0	0
160	14	291	66.9	334.9	0.152930487191803
160	260	277	0	0	0
160	260	277	0	20.7	0
160	260	277	14.2	0	0
160	260	277	14.2	20.7	-0.356716306111793
160	33	263	0	0	0
160	33	263	0	0.2	0
160	33	263	0.46	0	0
160	33	263	0.46	0.2	1.26442493893819e-06
160	48	291	0	0	0
160	48	291	0	14	0
160	48	291	66.9	0	0
160	48	291	66.9	14	0.118938023336928
160	66	265	0	0	0
160	66	265	0	62.5	0
160	66	265	0.4	0	0
160	66	265	0.4	62.5	0.0772484714
160	66	290	0	0	0
160	66	290	0	62.5	0
160	66	290	41.8	0	0
160	66	290	41.8	62.5	-0.490484185242325
160	270	284	0	0	0
160	270	284	0	1.3	0
160	270	284	118.7	0	0
160	270	284	118.7	1.3	0.25296409509754
160	270	274	0	0	0
160	270	274	0	1.3	0
160	270	274	63.9	0	0
160	270	274	63.9	1.3	0
160	41	61	0	0	0
160	41	61	0	2.5	0
160	41	61	9.9	0	0
160	41	61	9.9	2.5	-0.0954194344735526
160	41	261	0	0	0
160	41	261	0	2.5	0
160	41	261	13.2	0	0
160	41	261	13.2	2.5	0.0929258993147889
160	46	264	0	0	0
160	46	264	0	650	0
160	46	264	214.1	0	0
160	46	264	214.1	650	-0.066066377632592
160	46	273	0	0	0
160	46	273	0	650	0
160	46	273	178	0	0
160	46	273	178	650	0.0111175058787637
160	285	289	0	0	0
160	285	289	10	0	0
160	285	289	0	308.3	0
160	285	289	10	308.3	-0.0114770434883938
160	289	290	0	0	0
160	289	290	0	10	0
160	289	290	41.8	0	0
160	289	290	41.8	10	0.0161829068181459
160	278	283	0	0	0
160	278	283	0.013	0	0
160	278	283	0	333.1	0
160	278	283	0.013	333.1	0.117841738954803
160	92	293	0	0	0
160	92	293	0	70.6	0
160	92	293	48.8	0	0
160	92	293	48.8	70.6	-0.279437271418854
160	19	269	0	0	0
160	19	269	19.8	0	0
160	19	269	0	7.5	0
160	19	269	19.8	7.5	0.000495607311932247
160	269	291	0	0	0
160	269	291	0	19.8	0
160	269	291	66.9	0	0
160	269	291	66.9	19.8	-0.340614899588114
160	269	271	0	0	0
160	269	271	0	19.8	0
160	269	271	319.5	0	0
160	269	271	319.5	19.8	-0.109229839
160	260	273	0	0	0
160	260	273	178	0	0
160	260	273	0	20.7	0
160	260	273	178	20.7	-0.270732565689516
160	265	272	0	0	0
160	265	272	0	0.4	0
160	265	272	0.0023	0	0
160	265	272	0.0023	0.4	0
160	293	295	0	0	0
160	293	295	0	48.8	0
160	293	295	1.4	0	0
160	293	295	1.4	48.8	-0.3548998063
160	289	293	0	0	0
160	289	293	48.8	0	0
160	289	293	0	10	0
160	289	293	48.8	10	0.0243795774281855
160	268	281	0	0	0
160	268	281	78	0	0
160	268	281	0	86.7	0
160	268	281	78	86.7	1.4210854715202e-16
160	281	294	0	0	0
160	281	294	0	78	0
160	281	294	76.6	0	0
160	281	294	76.6	78	0
160	8	106	0	0	0
160	8	106	0	15.4	0
160	8	106	9.8	0	0
160	8	106	9.8	15.4	6.65086778616342e-05
160	291	293	0	0	0
160	291	293	48.8	0	0
160	291	293	0	66.9	0
160	291	293	48.8	66.9	-0.365562926617288
