name	drugA	drugB	concA	concB	loewe
156	172	45	0.551	0	NA
156	172	45	0.551	0.0416	NA
156	172	45	0.551	0.1	NA
156	172	45	0.551	0.5	NA
156	172	45	8.616	0	NA
156	172	45	8.616	0.0416	NA
156	172	45	8.616	0.1	NA
156	172	45	8.616	0.5	NA
156	172	184	0	0	NA
156	172	184	0	0.0013	NA
156	172	184	0	0.0021	NA
156	172	184	0	0.0042	NA
156	172	184	0.1007	0	NA
156	172	184	0.1007	0.0013	NA
156	172	184	0.1007	0.0021	NA
156	172	184	0.1007	0.0042	NA
156	172	184	0.551	0	NA
156	172	184	0.551	0.0013	NA
156	172	184	0.551	0.0021	NA
156	172	184	0.551	0.0042	NA
156	172	184	8.616	0	NA
156	172	184	8.616	0.0013	NA
156	172	184	8.616	0.0021	NA
156	172	184	8.616	0.0042	NA
156	106	184	0	0	0
156	106	184	0	0.0013	0
156	106	184	0	0.0021	0
156	106	184	0	0.0042	0
156	106	184	0.4261	0	0
156	106	184	0.4261	0.0013	0.120024279457369
156	106	184	0.4261	0.0021	0.115049815996411
156	106	184	0.4261	0.0042	0.173108903360476
156	106	184	0.7687	0	0
156	106	184	0.7687	0.0013	-0.139747813850989
156	106	184	0.7687	0.0021	-0.0948774892148481
156	106	184	0.7687	0.0042	0.279948070230539
156	106	184	2.08	0	0
156	106	184	2.08	0.0013	0.203237795175016
156	106	184	2.08	0.0021	0.306522802614002
156	106	184	2.08	0.0042	0.337618769952125
156	177	106	0	0	0
156	177	106	0	0.4261	0
156	177	106	0	0.7687	0
156	177	106	0	2.08	0
156	177	106	0.0162	0	0
156	177	106	0.0162	0.4261	0.447842282203241
156	177	106	0.0162	0.7687	0.314804853608471
156	177	106	0.0162	2.08	0.224939070552288
156	177	106	0.6658	0	0
156	177	106	0.6658	0.4261	0.218413250536955
156	177	106	0.6658	0.7687	0.243678389988998
156	177	106	0.6658	2.08	0.293268948654336
156	177	106	4	0	0
156	177	106	4	0.4261	0.210412270071343
156	177	106	4	0.7687	0.259719847951763
156	177	106	4	2.08	0.296841583398234
156	177	87	0	0	0
156	177	87	0	0.009	0
156	177	87	0	0.0332	0
156	177	87	0	0.0567	0
156	177	87	0.0162	0	0
156	177	87	0.0162	0.009	0.153301040583643
156	177	87	0.0162	0.0332	0.173698146979204
156	177	87	0.0162	0.0567	0.193833505372685
156	177	87	0.6658	0	0
156	177	87	0.6658	0.009	-0.0775228706416122
156	177	87	0.6658	0.0332	0.129766529824864
156	177	87	0.6658	0.0567	0.142527018218148
156	177	87	4	0	0
156	177	87	4	0.009	-0.00140349888082874
156	177	87	4	0.0332	0.0337653527176857
156	177	87	4	0.0567	0.0196151844812072
156	177	181	0	0	0
156	177	181	0	0.22	0
156	177	181	0	0.67	0
156	177	181	0	2	0
156	177	181	0.0162	0	0
156	177	181	0.0162	0.22	-0.272613585180001
156	177	181	0.0162	0.67	0.46806460444576
156	177	181	0.0162	2	0.046835354006222
156	177	181	0.6658	0	0
156	177	181	0.6658	0.22	0.0881767570046247
156	177	181	0.6658	0.67	5.65669097692023e-05
156	177	181	0.6658	2	-0.135533570276305
156	177	181	4	0	0
156	177	181	4	0.22	0.115926560534094
156	177	181	4	0.67	-0.0886584929965937
156	177	181	4	2	-0.168861769199999
156	177	183	0	0	0
156	177	183	0	0.001	0
156	177	183	0	0.004	0
156	177	183	0	0.01	0
156	177	183	0.0162	0	0
156	177	183	0.0162	0.001	0.0809143926416251
156	177	183	0.0162	0.004	0.437625402605567
156	177	183	0.0162	0.01	0.605392101200356
156	177	183	0.6658	0	0
156	177	183	0.6658	0.001	0.0569691107106678
156	177	183	0.6658	0.004	-0.000380574494435137
156	177	183	0.6658	0.01	0.126035942324867
156	177	183	4	0	0
156	177	183	4	0.001	0.0814099452439331
156	177	183	4	0.004	0.0340246717703238
156	177	183	4	0.01	0.0713888440762831
156	177	180	0	0	0
156	177	180	0	1	0
156	177	180	0	2.5	0
156	177	180	0	5	0
156	177	180	0.0162	0	0
156	177	180	0.0162	1	0.392007619802403
156	177	180	0.0162	2.5	-0.0115443998381654
156	177	180	0.0162	5	0.0197279566953664
156	177	180	0.6658	0	0
156	177	180	0.6658	1	0.0179890234277313
156	177	180	0.6658	2.5	-0.0686036511039067
156	177	180	0.6658	5	0.0178146101085164
156	177	180	4	0	0
156	177	180	4	1	-0.225156751104439
156	177	180	4	2.5	-0.0612038496234879
156	177	180	4	5	0.0136793543172944
156	177	178	0	0	NA
156	177	178	0	0.3089	NA
156	177	178	0	1.6151	NA
156	177	178	0	7.4095	NA
156	177	178	0.0162	0	NA
156	177	178	0.0162	0.3089	NA
156	177	178	0.0162	1.6151	NA
156	177	178	0.0162	7.4095	NA
156	177	178	0.6658	0	NA
156	177	178	0.6658	0.3089	NA
156	177	178	0.6658	1.6151	NA
156	177	178	0.6658	7.4095	NA
156	177	178	4	0	NA
156	177	178	4	0.3089	NA
156	177	178	4	1.6151	NA
156	177	178	4	7.4095	NA
156	177	182	0	0	0
156	177	182	0	0.25	0
156	177	182	0	1	0
156	177	182	0	4	0
156	177	182	0.0162	0	0
156	177	182	0.0162	0.25	0.157014722498483
156	177	182	0.0162	1	-0.518131319905059
156	177	182	0.0162	4	-0.0823728072392105
156	177	182	0.6658	0	0
156	177	182	0.6658	0.25	0.167637480293039
156	177	182	0.6658	1	0.111962339424637
156	177	182	0.6658	4	0.151775892928659
156	177	182	4	0	0
156	177	182	4	0.25	0.157428554768108
156	177	182	4	1	0.0202641647103344
156	177	182	4	4	0.106346338700981
156	177	77	0	0	0
156	177	77	0	0.0184	0
156	177	77	0	0.0504	0
156	177	77	0	1	0
156	177	77	0.0162	0	0
156	177	77	0.0162	0.0184	0.223011164975343
156	177	77	0.0162	0.0504	0.314677148319187
156	177	77	0.0162	1	0.0676061673494618
156	177	77	0.6658	0	0
156	177	77	0.6658	0.0184	0.152655327137509
156	177	77	0.6658	0.0504	0.159407780583958
156	177	77	0.6658	1	0.0293194616105012
156	177	77	4	0	0
156	177	77	4	0.0184	0.0438821411931575
156	177	77	4	0.0504	-0.0156884896922561
156	177	77	4	1	0.00954028162852012
156	177	76	0	0	0
156	177	76	0	0.001	0
156	177	76	0	0.0059	0
156	177	76	0	0.0119	0
156	177	76	0.0162	0	0
156	177	76	0.0162	0.001	0.670945811036203
156	177	76	0.0162	0.0059	0.102386128349044
156	177	76	0.0162	0.0119	0.100301084776169
156	177	76	0.6658	0	0
156	177	76	0.6658	0.001	0.153524239480025
156	177	76	0.6658	0.0059	-0.139134356671545
156	177	76	0.6658	0.0119	-0.00421678461967446
156	177	76	4	0	0
156	177	76	4	0.001	0.0538790354514087
156	177	76	4	0.0059	-0.143301244455989
156	177	76	4	0.0119	-0.162733027581118
156	177	179	0	0	0
156	177	179	0	0.9533	0
156	177	179	0	2.143	0
156	177	179	0	4.3128	0
156	177	179	0.0162	0	0
156	177	179	0.0162	0.9533	-0.00100933148557196
156	177	179	0.0162	2.143	0.0715160962644781
156	177	179	0.0162	4.3128	0.0567478693358203
156	177	179	0.6658	0	0
156	177	179	0.6658	0.9533	-0.00639294044988759
156	177	179	0.6658	2.143	-0.000849263036986372
156	177	179	0.6658	4.3128	-0.00183436360838044
156	177	179	4	0	0
156	177	179	4	0.9533	0.00195872937052883
156	177	179	4	2.143	-0.0403272373234022
156	177	179	4	4.3128	-0.011246863390471
156	177	184	0	0	0
156	177	184	0	0.0013	0
156	177	184	0	0.0021	0
156	177	184	0	0.0042	0
156	177	184	0.0162	0	0
156	177	184	0.0162	0.0013	-0.562236285789919
156	177	184	0.0162	0.0021	-0.356711987393692
156	177	184	0.0162	0.0042	0.0791472006745322
156	177	184	0.6658	0	0
156	177	184	0.6658	0.0013	0.0935796111477849
156	177	184	0.6658	0.0021	0.118768193855142
