name	drugA	drugB	concA	concB	experiments
156	172	181	0	0.22	22.77
156	172	181	0	0.67	16.34
156	172	181	0	2	84.04
156	172	181	0.1007	0	-5.25
156	172	181	0.1007	0.22	15.63
156	172	181	0.1007	0.67	33.09
156	172	181	0.1007	2	87.43
156	172	181	0.551	0	-2.45
156	172	181	0.551	0.22	17.66
156	172	181	0.551	0.67	62.7
156	172	181	0.551	2	83.84
156	172	181	8.616	0	13.77
156	172	181	8.616	0.22	32.19
156	172	181	8.616	0.67	47.3
156	172	181	8.616	2	91
156	172	183	0	0	0
156	172	183	0	0.001	13.88
156	172	183	0	0.004	-8.22
156	172	183	0	0.01	-17.57
156	172	183	0.1007	0	-5.25
156	172	183	0.1007	0.001	29.73
156	172	183	0.1007	0.004	57.13
156	172	183	0.1007	0.01	47.87
156	172	183	0.551	0	-2.45
156	172	183	0.551	0.001	26.91
156	172	183	0.551	0.004	25.07
156	172	183	0.551	0.01	49.54
156	172	183	8.616	0	13.77
156	172	183	8.616	0.001	31.49
156	172	183	8.616	0.004	25.45
156	172	183	8.616	0.01	65.01
156	172	174	0	0	0
156	172	174	0	0.13	-4.96
156	172	174	0	0.5	-7.85
156	172	174	0	1.13	38.6
156	172	174	0.1007	0	-5.25
156	172	174	0.1007	0.13	12.16
156	172	174	0.1007	0.5	11.39
156	172	174	0.1007	1.13	40.11
156	172	174	0.551	0	-2.45
156	172	174	0.551	0.13	10.24
156	172	174	0.551	0.5	19.45
156	172	174	0.551	1.13	27.9
156	172	174	8.616	0	13.77
156	172	174	8.616	0.13	15.86
156	172	174	8.616	0.5	36.25
156	172	174	8.616	1.13	45.24
156	172	180	0	0	0
156	172	180	0	1	2.95
156	172	180	0	2.5	80.73
156	172	180	0	5	95.86
156	172	180	0.1007	0	-5.25
156	172	180	0.1007	1	17.98
156	172	180	0.1007	2.5	73.39
156	172	180	0.1007	5	97.24
156	172	180	0.551	0	-2.45
156	172	180	0.551	1	48.17
156	172	180	0.551	2.5	65.57
156	172	180	0.551	5	98.3
156	172	180	8.616	0	13.77
156	172	180	8.616	1	32.71
156	172	180	8.616	2.5	76.13
156	172	180	8.616	5	98.32
156	172	178	0	0	0
156	172	178	0	0.3089	75.81
156	172	178	0	1.6151	82.62
156	172	178	0	7.4095	85.47
156	172	178	0.1007	0	-5.25
156	172	178	0.1007	0.3089	78.15
156	172	178	0.1007	1.6151	82.92
156	172	178	0.1007	7.4095	88.23
156	172	178	0.551	0	-2.45
156	172	178	0.551	0.3089	73.57
156	172	178	0.551	1.6151	76.98
156	172	178	0.551	7.4095	84.23
156	172	178	8.616	0	13.77
156	172	178	8.616	0.3089	75.82
156	172	178	8.616	1.6151	78.29
156	172	178	8.616	7.4095	82.97
156	172	182	0	0	0
156	172	182	0	0.25	75.14
156	172	182	0	1	16.69
156	172	182	0	4	46.22
156	172	182	0.1007	0	-5.25
156	172	182	0.1007	0.25	77.05
156	172	182	0.1007	1	19.23
156	172	182	0.1007	4	59.79
156	172	182	0.551	0	-2.45
156	172	182	0.551	0.25	75.63
156	172	182	0.551	1	2.84
156	172	182	0.551	4	61.19
156	172	182	8.616	0	13.77
156	172	182	8.616	0.25	74.61
156	172	182	8.616	1	42.8
156	172	182	8.616	4	67.03
156	172	77	0	0	0
156	172	77	0	0.0184	13.91
156	172	77	0	0.0504	29.21
156	172	77	0	1	77.12
156	172	77	0.1007	0	-5.25
156	172	77	0.1007	0.0184	30.29
156	172	77	0.1007	0.0504	56.68
156	172	77	0.1007	1	84.83
156	172	77	0.551	0	-2.45
156	172	77	0.551	0.0184	14.92
156	172	77	0.551	0.0504	30.24
156	172	77	0.551	1	86.63
156	172	77	8.616	0	13.77
156	172	77	8.616	0.0184	39.58
156	172	77	8.616	0.0504	52.04
156	172	77	8.616	1	73.15
156	172	76	0	0	0
156	172	76	0	0.001	25.78
156	172	76	0	0.0059	64.19
156	172	76	0	0.0119	71.19
156	172	76	0.1007	0	-5.25
156	172	76	0.1007	0.001	28.25
156	172	76	0.1007	0.0059	62.86
156	172	76	0.1007	0.0119	79.77
156	172	76	0.551	0	-2.45
156	172	76	0.551	0.001	74.29
156	172	76	0.551	0.0059	81.76
156	172	76	0.551	0.0119	74.8
156	172	76	8.616	0	13.77
156	172	76	8.616	0.001	46.85
156	172	76	8.616	0.0059	74.77
156	172	76	8.616	0.0119	81.48
156	172	179	0	0	0
156	172	179	0	0.9533	73.87
156	172	179	0	2.143	75.47
156	172	179	0	4.3128	75.27
156	172	179	0.1007	0	-5.25
156	172	179	0.1007	0.9533	75.52
156	172	179	0.1007	2.143	77.3
156	172	179	0.1007	4.3128	79.2
156	172	179	0.551	0	-2.45
156	172	179	0.551	0.9533	74.66
156	172	179	0.551	2.143	78.84
156	172	179	0.551	4.3128	78.78
156	172	179	8.616	0	13.77
156	172	179	8.616	0.9533	75.2
156	172	179	8.616	2.143	78.49
156	172	179	8.616	4.3128	80.98
156	172	175	0	0	0
156	172	175	0	0.2087	37.29
156	172	175	0	0.4894	71.49
156	172	175	0	0.9389	92.22
156	172	175	0.1007	0	-5.25
156	172	175	0.1007	0.2087	41.9
156	172	175	0.1007	0.4894	73.2
156	172	175	0.1007	0.9389	91.01
156	172	175	0.551	0	-2.45
156	172	175	0.551	0.2087	45.28
156	172	175	0.551	0.4894	64.93
156	172	175	0.551	0.9389	90.13
156	172	175	8.616	0	13.77
156	172	175	8.616	0.2087	50.82
156	172	175	8.616	0.4894	79.89
156	172	175	8.616	0.9389	93.14
156	172	2	0	0	0
156	172	2	0	0.3239	42.48
156	172	2	0	0.5941	78.16
156	172	2	0	1.3714	91.53
156	172	2	0.1007	0	-5.25
156	172	2	0.1007	0.3239	55.97
156	172	2	0.1007	0.5941	77.83
156	172	2	0.1007	1.3714	91.87
156	172	2	0.551	0	-2.45
156	172	2	0.551	0.3239	50.95
156	172	2	0.551	0.5941	73.39
156	172	2	0.551	1.3714	89.53
156	172	2	8.616	0	13.77
156	172	2	8.616	0.3239	70.03
156	172	2	8.616	0.5941	81.86
156	172	2	8.616	1.3714	91.61
156	172	176	0	0	0
156	172	176	0	0.27	72.55
