116	168	102	0	0	0
116	168	102	0	0.002	0
116	168	102	0	0.02	0
116	168	102	0	0.16	0
116	168	102	0	1.25	0
116	168	102	0	10	0
116	168	102	1	0	0
116	168	102	1	0.002	-0.0224999006438424
116	168	102	1	0.02	0.0472009795093763
116	168	102	1	0.16	-0.150592933713346
116	168	102	1	1.25	-0.206568039338897
116	168	102	1	10	-0.209936700753017
116	168	105	0	0	0
116	168	105	0	0.002	0
116	168	105	0	0.02	0
116	168	105	0	0.16	0
116	168	105	0	1.25	0
116	168	105	0	10	0
116	168	105	1	0	0
116	168	105	1	0.002	-0.0571999006438425
116	168	105	1	0.02	-0.257099020490624
116	168	105	1	0.16	-0.523192933713346
116	168	105	1	1.25	-0.399968039338897
116	168	105	1	10	-0.544736700753017
116	168	106	0	0	0
116	168	106	0	0.002	0
116	168	106	0	0.02	0
116	168	106	0	0.16	0
116	168	106	0	1.25	0
116	168	106	0	10	0
116	168	106	1	0	0
116	168	106	1	0.002	-0.0796999006438425
116	168	106	1	0.02	-0.126099020490624
116	168	106	1	0.16	-0.0955929337133458
116	168	106	1	1.25	-0.419668039338897
116	168	106	1	10	-0.902636700753017
116	168	110	0	0	0
116	168	110	0	0.002	0
116	168	110	0	0.02	0
116	168	110	0	0.16	0
116	168	110	0	1.25	0
116	168	110	0	10	0
116	168	110	1	0	0
116	168	110	1	0.002	0.0232000993561574
116	168	110	1	0.02	-0.911199020490624
116	168	110	1	0.16	-0.919692933713346
116	168	110	1	1.25	-0.918868039338897
116	168	110	1	10	-0.915536700753017
116	168	112	0	0	0
116	168	112	0	0.002	0
116	168	112	0	0.02	0
116	168	112	0	0.16	0
116	168	112	0	1.25	0
116	168	112	0	10	0
116	168	112	1	0	0
116	168	112	1	0.002	0.0617000993561575
116	168	112	1	0.02	-0.150699020490624
116	168	112	1	0.16	-0.198592933713346
116	168	112	1	1.25	-0.216568039338897
116	168	112	1	10	-0.425436700753017
116	168	119	0	0	0
116	168	119	0	0.002	0
116	168	119	0	0.02	0
116	168	119	0	0.16	0
116	168	119	0	1.25	0
116	168	119	0	10	0
116	168	119	1	0	0
116	168	119	1	0.002	0.108300099356158
116	168	119	1	0.02	-0.127399020490624
116	168	119	1	0.16	-0.762792933713346
116	168	119	1	1.25	-0.862468039338897
116	168	119	1	10	-0.818236700753017
116	168	11	0	0	0
116	168	11	0	0.002	0
116	168	11	0	0.02	0
116	168	11	0	0.16	0
116	168	11	0	1.25	0
116	168	11	0	10	0
116	168	11	1	0	0
116	168	11	1	0.002	0.144600099356157
116	168	11	1	0.02	-0.913999020490624
116	168	11	1	0.16	-0.922392933713346
116	168	11	1	1.25	-0.922068039338897
116	168	11	1	10	-0.922336700753017
116	168	128	0	0	0
116	168	128	0	0.002	0
116	168	128	0	0.02	0
116	168	128	0	0.16	0
116	168	128	0	1.25	0
116	168	128	0	10	0
116	168	128	1	0	0
116	168	128	1	0.002	0.0693000993561574
116	168	128	1	0.02	-0.0194990204906238
116	168	128	1	0.16	-0.128892933713346
116	168	128	1	1.25	-0.748568039338897
116	168	128	1	10	-0.905236700753017
116	168	131	0	0	0
116	168	131	0	0.001	0
116	168	131	0	0.01	0
116	168	131	0	0.08	0
116	168	131	0	0.63	0
116	168	131	0	5	0
116	168	131	1	0	0
116	168	131	1	0.001	-0.0306999502822461
116	168	131	1	0.01	-0.0655995063687101
116	168	131	1	0.08	-0.103396257523794
116	168	131	1	0.63	-0.230578923752351
116	168	131	1	5	-0.343945340363184
116	168	133	0	0	0
116	168	133	0	0.002	0
116	168	133	0	0.02	0
116	168	133	0	0.16	0
116	168	133	0	1.25	0
116	168	133	0	10	0
116	168	133	1	0	0
116	168	133	1	0.002	-0.0487999006438425
116	168	133	1	0.02	-0.161399020490624
116	168	133	1	0.16	-0.114792933713346
116	168	133	1	1.25	-0.123268039338897
116	168	133	1	10	-0.512636700753017
116	168	135	0	0	0
116	168	135	0	0.002	0
116	168	135	0	0.02	0
116	168	135	0	0.16	0
116	168	135	0	1.25	0
116	168	135	0	10	0
116	168	135	1	0	0
116	168	135	1	0.002	0.0141000993561575
116	168	135	1	0.02	-0.00759902049062378
116	168	135	1	0.16	-0.0655929337133457
116	168	135	1	1.25	-0.0967680393388971
116	168	135	1	10	-0.128336700753017
116	168	138	0	0	0
116	168	138	0	0.002	0
116	168	138	0	0.02	0
116	168	138	0	0.16	0
116	168	138	0	1.25	0
116	168	138	0	10	0
116	168	138	1	0	0
116	168	138	1	0.002	0.0597000993561575
116	168	138	1	0.02	-0.0208990204906238
116	168	138	1	0.16	-0.0869929337133458
116	168	138	1	1.25	-0.0800680393388971
116	168	138	1	10	-0.293336700753017
116	168	140	0	0	0
116	168	140	0	0.002	0
116	168	140	0	0.02	0
116	168	140	0	0.16	0
116	168	140	0	1.25	0
116	168	140	0	10	0
116	168	140	1	0	0
116	168	140	1	0.002	-0.0269999006438425
116	168	140	1	0.02	0.0542009795093763
116	168	140	1	0.16	-0.114092933713346
116	168	140	1	1.25	-0.148868039338897
116	168	140	1	10	-0.283236700753017
116	168	14	0	0	0
116	168	14	0	0.002	0
116	168	14	0	0.02	0
116	168	14	0	0.16	0
116	168	14	0	1.25	0
116	168	14	0	10	0
116	168	14	1	0	0
116	168	14	1	0.002	0.0567000993561575
116	168	14	1	0.02	-0.0723990204906236
116	168	14	1	0.16	0.0142070662866542
116	168	14	1	1.25	0.046731960661103
116	168	14	1	10	-0.157836700753017
116	168	162	0	0	0
116	168	162	0	0.002	0
116	168	162	0	0.02	0
116	168	162	0	0.16	0
116	168	162	0	1.25	0
116	168	162	0	10	0
116	168	162	1	0	0
116	168	162	1	0.002	0.132100099356157
116	168	162	1	0.02	-0.459399020490624
116	168	162	1	0.16	-0.726292933713346
116	168	162	1	1.25	-0.767368039338897
116	168	162	1	10	-0.842836700753017
116	168	164	0	0	0
116	168	164	0	0.001	0
116	168	164	0	0.01	0
116	168	164	0	0.08	0
116	168	164	0	0.63	0
116	168	164	0	5	0
116	168	164	1	0	0
116	168	164	1	0.001	0.0132000497177538
116	168	164	1	0.01	-0.0593995063687102
116	168	164	1	0.08	-0.538696257523794
116	168	164	1	0.63	-0.533478923752351
116	168	164	1	5	-0.635645340363184
116	168	165	0	0	0
116	168	165	0	0.002	0
116	168	165	0	0.02	0
116	168	165	0	0.16	0
116	168	165	0	1.25	0
116	168	165	0	10	0
116	168	165	1	0	0
116	168	165	1	0.002	0.0573000993561575
116	168	165	1	0.02	0.123700979509376
116	168	165	1	0.16	-0.0299929337133458
116	168	165	1	1.25	-0.456168039338897
116	168	165	1	10	-0.535736700753017
116	168	166	0	0	0
116	168	166	0	0.002	0
116	168	166	0	0.02	0
116	168	166	0	0.16	0
116	168	166	0	1.25	0
116	168	166	0	10	0
116	168	166	1	0	0
116	168	166	1	0.002	0.00248342087503728
116	168	166	1	0.02	-0.100389152995338
116	168	166	1	0.16	-0.0377299474177891
116	168	166	1	1.25	-0.110968039338897
116	168	166	1	10	-0.377436700753017
116	168	168	0	0	0
116	168	168	0	0.002	0
116	168	168	0	0.02	0
116	168	168	0	0.16	0
116	168	168	0	1.25	0
116	168	168	0	10	0
116	168	168	1	0	0
116	168	168	1	0.002	-0.191366424688627
116	168	168	1	0.02	-0.0948663567169671
116	168	168	1	0.16	-0.177665865702026
116	168	168	1	1.25	-0.260963336476017
116	168	168	1	10	-0.490857278013231
116	168	169	0	0	0
116	168	169	0	0.002	0
116	168	169	0	0.02	0
116	168	169	0	0.16	0
116	168	169	0	1.25	0
116	168	169	0	10	0
116	168	169	1	0	0
