name	drugA	drugB	concA	concB	zip
16	164	2015	2.5e-09	2.5e-07	-0.497235533419885
16	164	2015	2.5e-09	5e-07	-0.499047493584803
16	164	2015	2.5e-09	1e-06	0
16	164	2015	2.5e-09	2e-06	-0.00591686647526018
16	164	2015	2.5e-09	4e-06	-0.147668179977049
16	164	2015	2.5e-09	6e-06	-0.473560071997619
16	164	2015	2.5e-09	1e-05	-0.492936857661652
16	164	2015	2.5e-09	1.4e-05	-0.494717313337196
16	164	2015	5e-09	0	0
16	164	2015	5e-09	1e-07	-0.0433309514752673
16	164	2015	5e-09	2.5e-07	-0.163354029946507
16	164	2015	5e-09	5e-07	-0.439291847825223
16	164	2015	5e-09	1e-06	-0.455698478626886
16	164	2015	5e-09	2e-06	-0.4572060185994
16	164	2015	5e-09	4e-06	0
16	164	2015	5e-09	6e-06	-0.233678176232067
16	164	2015	5e-09	1e-05	-0.243157077639299
16	164	2015	5e-09	1.4e-05	-0.264949447936031
16	164	2015	7.5e-09	0	-0.266245172373154
16	164	2015	7.5e-09	1e-07	-0.266364231332055
16	164	2015	7.5e-09	2.5e-07	0
16	164	2015	7.5e-09	5e-07	-0.382159217643967
16	164	2015	7.5e-09	1e-06	-0.305407733746361
16	164	2015	7.5e-09	2e-06	-0.128953028072956
16	164	2015	7.5e-09	4e-06	-0.11846143532407
16	164	2015	7.5e-09	6e-06	-0.117497404644311
16	164	2015	7.5e-09	1e-05	0
16	164	2015	7.5e-09	1.4e-05	-0.471401157534841
16	164	2015	1e-08	0	-0.342822404721512
16	164	2015	1e-08	1e-07	-0.0472147521867654
16	164	2015	1e-08	2.5e-07	-0.0296385980569404
16	164	2015	1e-08	5e-07	-0.0280235952428896
16	164	2015	1e-08	1e-06	0
16	164	2015	1e-08	2e-06	-0.489319556555306
16	164	2015	1e-08	4e-06	-0.350334691036354
16	164	2015	1e-08	6e-06	-0.0308029726539068
16	164	2015	1e-08	1e-05	-0.0118043483507095
16	164	2015	1e-08	1.4e-05	-0.0100586404167599
116	164	2015	0	0	0
116	164	2015	0	1e-07	0
116	164	2015	0	2.5e-07	0
116	164	2015	0	5e-07	0
116	164	2015	0	1e-06	0
116	164	2015	0	2e-06	0
116	164	2015	0	4e-06	0
116	164	2015	0	6e-06	-0.00230768753357111
116	164	2015	0	1e-05	-0.00230768753357111
116	164	2015	0	1.4e-05	-0.00230768753357111
116	164	2015	1e-09	0	-0.00230768753357111
116	164	2015	1e-09	1e-07	-0.00230768753357111
116	164	2015	1e-09	2.5e-07	0
116	164	2015	1e-09	5e-07	-0.00815781622999964
116	164	2015	1e-09	1e-06	-0.00815781622999964
116	164	2015	1e-09	2e-06	-0.00815781622999964
116	164	2015	1e-09	4e-06	-0.00815781622999964
116	164	2015	1e-09	6e-06	-0.00815781622999964
116	164	2015	1e-09	1e-05	0
116	164	2015	1e-09	1.4e-05	-0.000351370106533864
116	164	2015	2.5e-09	0	-0.00243928644701086
116	164	2015	2.5e-09	1e-07	-0.0166787527683802
116	164	2015	2.5e-09	2.5e-07	-0.0206720554140675
116	164	2015	2.5e-09	5e-07	-0.0208371468567755
116	164	2015	2.5e-09	1e-06	0
116	164	2015	2.5e-09	2e-06	-0.0511992303941049
116	164	2015	2.5e-09	4e-06	-0.0511992303941049
116	164	2015	2.5e-09	6e-06	-0.0511992303941049
116	164	2015	2.5e-09	1e-05	-0.0511992303941049
116	164	2015	2.5e-09	1.4e-05	-0.0511992303941049
116	164	2015	5e-09	0	0
116	164	2015	5e-09	1e-07	-0.115143517843191
116	164	2015	5e-09	2.5e-07	-0.115143517843191
116	164	2015	5e-09	5e-07	-0.115143517843191
116	164	2015	5e-09	1e-06	-0.115143517843191
116	164	2015	5e-09	2e-06	-0.115143517843191
116	164	2015	5e-09	4e-06	0
116	164	2015	5e-09	6e-06	-0.219831760308149
116	164	2015	5e-09	1e-05	-0.219831760308149
116	164	2015	5e-09	1.4e-05	-0.219831760308149
116	164	2015	7.5e-09	0	-0.219831760308149
116	164	2015	7.5e-09	1e-07	-0.219831760308149
116	164	2015	7.5e-09	2.5e-07	0
116	164	2015	7.5e-09	5e-07	-0.289841435915736
116	164	2015	7.5e-09	1e-06	-0.289841435915736
116	164	2015	7.5e-09	2e-06	-0.289841435915736
116	164	2015	7.5e-09	4e-06	-0.289841435915736
116	164	2015	7.5e-09	6e-06	-0.289841435915736
116	164	2015	7.5e-09	1e-05	0
116	164	2015	7.5e-09	1.4e-05	-0.368654336548608
116	164	2015	1e-08	0	-0.368654336548608
116	164	2015	1e-08	1e-07	-0.368654336548608
116	164	2015	1e-08	2.5e-07	-0.368654336548608
116	164	2015	1e-08	5e-07	-0.368654336548608
116	164	2015	1e-08	1e-06	0
116	164	2015	1e-08	2e-06	-0.408791543258991
116	164	2015	1e-08	4e-06	-0.408791543258991
116	164	2015	1e-08	6e-06	-0.408791543258991
116	164	2015	1e-08	1e-05	-0.408791543258991
116	164	2015	1e-08	1.4e-05	-0.408791543258991
20	164	2015	0	0	0
20	164	2015	0	1e-07	0
20	164	2015	0	2.5e-07	0
20	164	2015	0	5e-07	0
20	164	2015	0	1e-06	0
20	164	2015	0	2e-06	0
20	164	2015	0	4e-06	0
20	164	2015	0	6e-06	-4.85466576947147e-07
20	164	2015	0	1e-05	-0.000125776740736967
20	164	2015	0	1.4e-05	-0.00828391257469562
20	164	2015	1e-09	0	-0.0822999134328012
20	164	2015	1e-09	1e-07	-0.265035734014871
20	164	2015	1e-09	2.5e-07	0
20	164	2015	1e-09	5e-07	-5.5371027599449e-07
20	164	2015	1e-09	1e-06	-0.000125844936334687
20	164	2015	1e-09	2e-06	-0.00828397830734517
20	164	2015	1e-09	4e-06	-0.0822999587765925
20	164	2015	1e-09	6e-06	-0.265035729954559
20	164	2015	1e-09	1e-05	0
20	164	2015	1e-09	1.4e-05	-5.11037338100095e-07
20	164	2015	2.5e-09	0	-0.000125936562202895
20	164	2015	2.5e-09	1e-07	-0.00828526255117637
20	164	2015	2.5e-09	2.5e-07	-0.0823013163537456
20	164	2015	2.5e-09	5e-07	-0.265035602156592
20	164	2015	2.5e-09	1e-06	0
20	164	2015	2.5e-09	2e-06	-2.49499003814435e-06
20	164	2015	2.5e-09	4e-06	-0.000138704172951662
20	164	2015	2.5e-09	6e-06	-0.00834154924773756
20	164	2015	2.5e-09	1e-05	-0.0823454695888377
20	164	2015	2.5e-09	1.4e-05	-0.265031610241435
20	164	2015	5e-09	0	0
20	164	2015	5e-09	1e-07	-0.00215655273782147
20	164	2015	5e-09	2.5e-07	-0.00228076345044059
20	164	2015	5e-09	5e-07	-0.0103685409551662
20	164	2015	5e-09	1e-06	-0.0837462064829893
20	164	2015	5e-09	2e-06	-0.264906061590723
20	164	2015	5e-09	4e-06	0
20	164	2015	5e-09	6e-06	-0.0602876967366011
20	164	2015	5e-09	1e-05	-0.0603827740954795
20	164	2015	5e-09	1.4e-05	-0.0665735808957106
20	164	2015	7.5e-09	0	-0.122740673829375
20	164	2015	7.5e-09	1e-07	-0.261409877114769
20	164	2015	7.5e-09	2.5e-07	0
20	164	2015	7.5e-09	5e-07	-0.254255263314702
20	164	2015	7.5e-09	1e-06	-0.254253130721347
20	164	2015	7.5e-09	2e-06	-0.254114270391193
20	164	2015	7.5e-09	4e-06	-0.252854437655294
20	164	2015	7.5e-09	6e-06	-0.249744075472826
20	164	2015	7.5e-09	1e-05	0
20	164	2015	7.5e-09	1.4e-05	-0.464789762878179
20	164	2015	1e-08	0	-0.464682117548818
20	164	2015	1e-08	1e-07	-0.457672967895514
20	164	2015	1e-08	2.5e-07	-0.394081327473393
20	164	2015	1e-08	5e-07	-0.237081887901874
20	164	2015	1e-08	1e-06	0
20	164	2015	1e-08	2e-06	-0.49301890566557
20	164	2015	1e-08	4e-06	-0.492897112849233
20	164	2015	1e-08	6e-06	-0.484966772708403
20	164	2015	1e-08	1e-05	-0.413017483050556
20	164	2015	1e-08	1.4e-05	-0.235384101070346
23	164	2015	0	0	0
23	164	2015	0	1e-07	0
23	164	2015	0	2.5e-07	0
23	164	2015	0	5e-07	0
23	164	2015	0	1e-06	0
23	164	2015	0	2e-06	0
23	164	2015	0	4e-06	0
23	164	2015	0	6e-06	-0.00141137259207397
23	164	2015	0	1e-05	-0.092364841254082
23	164	2015	0	1.4e-05	-0.431219593224471
23	164	2015	1e-09	0	-0.488814248071466
23	164	2015	1e-09	1e-07	-0.49712540791841
23	164	2015	1e-09	2.5e-07	0
23	164	2015	1e-09	5e-07	-0.00154204899750283
23	164	2015	1e-09	1e-06	-0.0924477058490112
23	164	2015	1e-09	2e-06	-0.431124330921916
23	164	2015	1e-09	4e-06	-0.48868870979633
23	164	2015	1e-09	6e-06	-0.496995500688407
23	164	2015	1e-09	1e-05	0
23	164	2015	1e-09	1.4e-05	-0.00245257112279646
23	164	2015	2.5e-09	0	-0.0930250866457875
23	164	2015	2.5e-09	1e-07	-0.430460565845902
23	164	2015	2.5e-09	2.5e-07	-0.487813988941351
23	164	2015	2.5e-09	5e-07	-0.49609033799461
23	164	2015	2.5e-09	1e-06	0
23	164	2015	2.5e-09	2e-06	-0.00917245109422865
23	164	2015	2.5e-09	4e-06	-0.0972863006727347
23	164	2015	2.5e-09	6e-06	-0.425561814331651
23	164	2015	2.5e-09	1e-05	-0.481358331258046
23	164	2015	2.5e-09	1.4e-05	-0.489410011961923
23	164	2015	5e-09	0	0
23	164	2015	5e-09	1e-07	-0.0542787640380342
23	164	2015	5e-09	2.5e-07	-0.125889140937314
23	164	2015	5e-09	5e-07	-0.392679587301536
23	164	2015	5e-09	1e-06	-0.438025575768494
23	164	2015	5e-09	2e-06	-0.444569199644143
23	164	2015	5e-09	4e-06	0
23	164	2015	5e-09	6e-06	-0.235808722776658
23	164	2015	5e-09	1e-05	-0.241001019390007
23	164	2015	5e-09	1.4e-05	-0.260345354542425
23	164	2015	7.5e-09	0	-0.263633283367001
23	164	2015	7.5e-09	1e-07	-0.264107745834031
23	164	2015	7.5e-09	2.5e-07	0
23	164	2015	7.5e-09	5e-07	-0.371042990540196
23	164	2015	7.5e-09	1e-06	-0.326755848519062
23	164	2015	7.5e-09	2e-06	-0.161760398144149
23	164	2015	7.5e-09	4e-06	-0.133716358742577
23	164	2015	7.5e-09	6e-06	-0.129669481565526
23	164	2015	7.5e-09	1e-05	0
23	164	2015	7.5e-09	1.4e-05	-0.462535919333704
23	164	2015	1e-08	0	-0.384773395439368
23	164	2015	1e-08	1e-07	-0.0950626110741589
23	164	2015	1e-08	2.5e-07	-0.0458208857215087
23	164	2015	1e-08	5e-07	-0.0387150900251471
23	164	2015	1e-08	1e-06	0
23	164	2015	1e-08	2e-06	-0.484390865420031
23	164	2015	1e-08	4e-06	-0.398632066013417
23	164	2015	1e-08	6e-06	-0.079130488671762
23	164	2015	1e-08	1e-05	-0.0248252650824199
23	164	2015	1e-08	1.4e-05	-0.0169887845101499
204	164	2015	0	0	0
204	164	2015	0	1e-07	0
204	164	2015	0	2.5e-07	0
204	164	2015	0	5e-07	0
204	164	2015	0	1e-06	0
204	164	2015	0	2e-06	0
204	164	2015	0	4e-06	0
204	164	2015	0	6e-06	-0.000181806268618203
204	164	2015	0	1e-05	-0.0426166096264491
204	164	2015	0	1.4e-05	-0.437174308221014
204	164	2015	1e-09	0	-0.494281278455768
204	164	2015	1e-09	1e-07	-0.499014504269135
204	164	2015	1e-09	2.5e-07	0
204	164	2015	1e-09	5e-07	-0.000432150581060853
204	164	2015	1e-09	1e-06	-0.042824429767567
204	164	2015	1e-09	2e-06	-0.436986739722505
204	164	2015	1e-09	4e-06	-0.49403648271938
204	164	2015	1e-09	6e-06	-0.49876496533873
204	164	2015	1e-09	1e-05	0
204	164	2015	1e-09	1.4e-05	-0.00178358140065328
204	164	2015	2.5e-09	0	-0.043946302842687
204	164	2015	2.5e-09	1e-07	-0.435974190856517
204	164	2015	2.5e-09	2.5e-07	-0.492715004714021
204	164	2015	2.5e-09	5e-07	-0.497417882203717
204	164	2015	2.5e-09	1e-06	0
204	164	2015	2.5e-09	2e-06	-0.00960646623510726
204	164	2015	2.5e-09	4e-06	-0.050440371009777
204	164	2015	2.5e-09	6e-06	-0.430112956190975
204	164	2015	2.5e-09	1e-05	-0.48506550457142
204	164	2015	2.5e-09	1.4e-05	-0.489620164351747
204	164	2015	5e-09	0	0
204	164	2015	5e-09	1e-07	-0.051163764582023
204	164	2015	5e-09	2.5e-07	-0.0849386327145088
204	164	2015	5e-09	5e-07	-0.398976478685329
204	164	2015	5e-09	1e-06	-0.444429273007485
204	164	2015	5e-09	2e-06	-0.448196559881414
204	164	2015	5e-09	4e-06	0
204	164	2015	5e-09	6e-06	-0.200700092321191
204	164	2015	5e-09	1e-05	-0.209074309813769
204	164	2015	5e-09	1.4e-05	-0.286937566385029
204	164	2015	7.5e-09	0	-0.298207235412486
204	164	2015	7.5e-09	1e-07	-0.299141305073853
204	164	2015	7.5e-09	2.5e-07	0
204	164	2015	7.5e-09	5e-07	-0.327112400041277
204	164	2015	7.5e-09	1e-06	-0.314013876337593
204	164	2015	7.5e-09	2e-06	-0.19222414341644
204	164	2015	7.5e-09	4e-06	-0.174596702163612
204	164	2015	7.5e-09	6e-06	-0.173135678060626
204	164	2015	7.5e-09	1e-05	0
204	164	2015	7.5e-09	1.4e-05	-0.437376440266446
204	164	2015	1e-08	0	-0.405548164359742
204	164	2015	1e-08	1e-07	-0.109609682305606
204	164	2015	1e-08	2.5e-07	-0.066776529775107
204	164	2015	1e-08	5e-07	-0.0632263679928969
204	164	2015	1e-08	1e-06	0
204	164	2015	1e-08	2e-06	-0.471392530727043
204	164	2015	1e-08	4e-06	-0.433786188426784
204	164	2015	1e-08	6e-06	-0.0841233952372128
204	164	2015	1e-08	1e-05	-0.0335143644313116
204	164	2015	1e-08	1.4e-05	-0.0293197106085777
205	164	2015	0	0	0
205	164	2015	0	1e-07	0
205	164	2015	0	2.5e-07	0
205	164	2015	0	5e-07	0
205	164	2015	0	1e-06	0
205	164	2015	0	2e-06	0
205	164	2015	0	4e-06	0
205	164	2015	0	6e-06	-0.000132305753123774
205	164	2015	0	1e-05	-0.000472313422806536
205	164	2015	0	1.4e-05	-0.00285821774485541
205	164	2015	1e-09	0	-0.0318840538854083
205	164	2015	1e-09	1e-07	-0.18529610432563
205	164	2015	1e-09	2.5e-07	0
205	164	2015	1e-09	5e-07	-0.000413574238546062
205	164	2015	1e-09	1e-06	-0.000867309935203195
205	164	2015	1e-09	2e-06	-0.00394968253406944
205	164	2015	1e-09	4e-06	-0.0347351378028888
205	164	2015	1e-09	6e-06	-0.185692435304631
205	164	2015	1e-09	1e-05	0
205	164	2015	1e-09	1.4e-05	-0.00262194068921588
205	164	2015	2.5e-09	0	-0.00971378144841651
205	164	2015	2.5e-09	1e-07	-0.0305501539695915
205	164	2015	2.5e-09	2.5e-07	-0.0606416981332526
205	164	2015	2.5e-09	5e-07	-0.193932124808879
205	164	2015	2.5e-09	1e-06	0
205	164	2015	2.5e-09	2e-06	-0.0016711963997524
205	164	2015	2.5e-09	4e-06	-0.00743749892705779
205	164	2015	2.5e-09	6e-06	-0.0545044996847172
205	164	2015	2.5e-09	1e-05	-0.118766485618035
205	164	2015	2.5e-09	1.4e-05	-0.212801604161346
205	164	2015	5e-09	0	0
205	164	2015	5e-09	1e-07	-0.256216879358142
205	164	2015	5e-09	2.5e-07	-0.256216702279605
205	164	2015	5e-09	5e-07	-0.256181031942332
205	164	2015	5e-09	1e-06	-0.255461618717441
205	164	2015	5e-09	2e-06	-0.251620363491434
205	164	2015	5e-09	4e-06	0
205	164	2015	5e-09	6e-06	-0.398488244949001
205	164	2015	5e-09	1e-05	-0.398484015482794
205	164	2015	5e-09	1.4e-05	-0.397632040484829
205	164	2015	7.5e-09	0	-0.380449077618238
205	164	2015	7.5e-09	1e-07	-0.288701881951015
205	164	2015	7.5e-09	2.5e-07	0
205	164	2015	7.5e-09	5e-07	-0.447287193092618
205	164	2015	7.5e-09	1e-06	-0.447281573661151
205	164	2015	7.5e-09	2e-06	-0.446149606911923
205	164	2015	7.5e-09	4e-06	-0.423319661591142
205	164	2015	7.5e-09	6e-06	-0.301420808833319
205	164	2015	7.5e-09	1e-05	0
205	164	2015	7.5e-09	1.4e-05	-0.478641143837799
205	164	2015	1e-08	0	-0.478634631335805
205	164	2015	1e-08	1e-07	-0.477322766291385
205	164	2015	1e-08	2.5e-07	-0.450864562238336
205	164	2015	1e-08	5e-07	-0.309592882662158
205	164	2015	1e-08	1e-06	0
205	164	2015	1e-08	2e-06	-0.488501877779937
205	164	2015	1e-08	4e-06	-0.488495084409643
205	164	2015	1e-08	6e-06	-0.487126641830866
205	164	2015	1e-08	1e-05	-0.459527360076862
205	164	2015	1e-08	1.4e-05	-0.31216297810042
21	164	2015	0	0	0
21	164	2015	0	1e-07	0
21	164	2015	0	2.5e-07	0
21	164	2015	0	5e-07	0
21	164	2015	0	1e-06	0
21	164	2015	0	2e-06	0
21	164	2015	0	4e-06	0
21	164	2015	0	6e-06	-0.0121798437078802
21	164	2015	0	1e-05	-0.0342393392162869
21	164	2015	0	1.4e-05	-0.0717769082038666
21	164	2015	1e-09	0	-0.106855925773499
21	164	2015	1e-09	1e-07	-0.13849672921787
21	164	2015	1e-09	2.5e-07	0
21	164	2015	1e-09	5e-07	-0.0138072782585846
21	164	2015	1e-09	1e-06	-0.0357158177432412
21	164	2015	1e-09	2e-06	-0.0729965122182804
21	164	2015	1e-09	4e-06	-0.107835479465486
21	164	2015	1e-09	6e-06	-0.13925976073806
21	164	2015	1e-09	1e-05	0
21	164	2015	1e-09	1.4e-05	-0.020003880835562
21	164	2015	2.5e-09	0	-0.0413376417613051
21	164	2015	2.5e-09	1e-07	-0.0776402635601318
21	164	2015	2.5e-09	2.5e-07	-0.1115652177394
21	164	2015	2.5e-09	5e-07	-0.142165071481449
21	164	2015	2.5e-09	1e-06	0
21	164	2015	2.5e-09	2e-06	-0.0449574087089924
21	164	2015	2.5e-09	4e-06	-0.0639765540671354
21	164	2015	2.5e-09	6e-06	-0.0963405072996113
21	164	2015	2.5e-09	1e-05	-0.126584758983582
21	164	2015	2.5e-09	1.4e-05	-0.153864668432444
21	164	2015	5e-09	0	0
21	164	2015	5e-09	1e-07	-0.127751649694852
21	164	2015	5e-09	2.5e-07	-0.13909104571793
21	164	2015	5e-09	5e-07	-0.158386743587881
21	164	2015	5e-09	1e-06	-0.17641865515952
21	164	2015	5e-09	2e-06	-0.192683197592385
21	164	2015	5e-09	4e-06	0
21	164	2015	5e-09	6e-06	-0.288489490414178
21	164	2015	5e-09	1e-05	-0.284919318927664
21	164	2015	5e-09	1.4e-05	-0.278844132012286
21	164	2015	7.5e-09	0	-0.273166844050089
21	164	2015	7.5e-09	1e-07	-0.268046006439617
21	164	2015	7.5e-09	2.5e-07	0
21	164	2015	7.5e-09	5e-07	-0.376232554574044
21	164	2015	7.5e-09	1e-06	-0.364523595526769
21	164	2015	7.5e-09	2e-06	-0.344599030259975
21	164	2015	7.5e-09	4e-06	-0.325979439436381
21	164	2015	7.5e-09	6e-06	-0.309184818198927
21	164	2015	7.5e-09	1e-05	0
21	164	2015	7.5e-09	1.4e-05	-0.442996904143345
21	164	2015	1e-08	0	-0.425095081158849
21	164	2015	1e-08	1e-07	-0.394632420984783
21	164	2015	1e-08	2.5e-07	-0.366164935735076
21	164	2015	1e-08	5e-07	-0.340487645783795
21	164	2015	1e-08	1e-06	0
21	164	2015	1e-08	2e-06	-0.464784227296612
21	164	2015	1e-08	4e-06	-0.444861476545804
21	164	2015	1e-08	6e-06	-0.41095990203129
21	164	2015	1e-08	1e-05	-0.379278736731898
21	164	2015	1e-08	1.4e-05	-0.350702750470686
195	164	2015	0	0	0
195	164	2015	0	1e-07	0
195	164	2015	0	2.5e-07	0
195	164	2015	0	5e-07	0
195	164	2015	0	1e-06	0
195	164	2015	0	2e-06	0
195	164	2015	0	4e-06	0
195	164	2015	0	6e-06	-0.00033108461328851
195	164	2015	0	1e-05	-0.0101277369592714
195	164	2015	0	1.4e-05	-0.109270035959699
195	164	2015	1e-09	0	-0.281024869010284
195	164	2015	1e-09	1e-07	-0.395465978418041
195	164	2015	1e-09	2.5e-07	0
195	164	2015	1e-09	5e-07	-0.000370474456571372
195	164	2015	1e-09	1e-06	-0.0101655812012525
195	164	2015	1e-09	2e-06	-0.109292238688541
195	164	2015	1e-09	4e-06	-0.281019974269077
195	164	2015	1e-09	6e-06	-0.395443028496206
195	164	2015	1e-09	1e-05	0
195	164	2015	1e-09	1.4e-05	-0.0010061309119429
195	164	2015	2.5e-09	0	-0.01077629540342
195	164	2015	2.5e-09	1e-07	-0.109650536836983
195	164	2015	2.5e-09	2.5e-07	-0.280940985027534
195	164	2015	2.5e-09	5e-07	-0.395072672466601
195	164	2015	2.5e-09	1e-06	0
195	164	2015	2.5e-09	2e-06	-0.0114303847797858
195	164	2015	2.5e-09	4e-06	-0.0207915164088763
195	164	2015	2.5e-09	6e-06	-0.115526337874113
195	164	2015	2.5e-09	1e-05	-0.279645625089438
195	164	2015	2.5e-09	1.4e-05	-0.388999131890614
195	164	2015	5e-09	0	0
195	164	2015	5e-09	1e-07	-0.138166459759161
195	164	2015	5e-09	2.5e-07	-0.142554648463642
195	164	2015	5e-09	5e-07	-0.186963197552183
195	164	2015	5e-09	1e-06	-0.263896887930779
195	164	2015	5e-09	2e-06	-0.31515819290475
195	164	2015	5e-09	4e-06	0
195	164	2015	5e-09	6e-06	-0.432140730161604
195	164	2015	5e-09	1e-05	-0.424993787544928
195	164	2015	5e-09	1.4e-05	-0.352666598948509
195	164	2015	7.5e-09	0	-0.227366456349007
195	164	2015	7.5e-09	1e-07	-0.143878340915225
195	164	2015	7.5e-09	2.5e-07	0
195	164	2015	7.5e-09	5e-07	-0.485101261681595
195	164	2015	7.5e-09	1e-06	-0.47587622330135
195	164	2015	7.5e-09	2e-06	-0.382518667976884
195	164	2015	7.5e-09	4e-06	-0.220785366546226
195	164	2015	7.5e-09	6e-06	-0.113021654077929
195	164	2015	7.5e-09	1e-05	0
195	164	2015	7.5e-09	1.4e-05	-0.497798362169528
195	164	2015	1e-08	0	-0.488075107665384
195	164	2015	1e-08	1e-07	-0.389675596152405
195	164	2015	1e-08	2.5e-07	-0.219207573496425
195	164	2015	1e-08	5e-07	-0.105623872328893
195	164	2015	1e-08	1e-06	0
195	164	2015	1e-08	2e-06	-0.499192378019549
195	164	2015	1e-08	4e-06	-0.489414424320568
195	164	2015	1e-08	6e-06	-0.390461355966121
195	164	2015	1e-08	1e-05	-0.21903434744993
195	164	2015	1e-08	1.4e-05	-0.104811669178816
206	164	2015	0	0	0
206	164	2015	0	1e-07	0
206	164	2015	0	2.5e-07	0
206	164	2015	0	5e-07	0
206	164	2015	0	1e-06	0
206	164	2015	0	2e-06	0
206	164	2015	0	4e-06	0
206	164	2015	0	6e-06	-0.000107663579903772
206	164	2015	0	1e-05	-0.00140644847428902
206	164	2015	0	1.4e-05	-0.0271274456416403
206	164	2015	1e-09	0	-0.128265802456992
206	164	2015	1e-09	1e-07	-0.276180742431361
206	164	2015	1e-09	2.5e-07	0
206	164	2015	1e-09	5e-07	-0.000657801590686802
206	164	2015	1e-09	1e-06	-0.00195372720995991
206	164	2015	1e-09	2e-06	-0.0276180995987379
206	164	2015	1e-09	4e-06	-0.128533800308547
206	164	2015	1e-09	6e-06	-0.276123105523529
206	164	2015	1e-09	1e-05	0
206	164	2015	1e-09	1.4e-05	-0.00292359271871277
206	164	2015	2.5e-09	0	-0.00420774216536245
206	164	2015	2.5e-09	1e-07	-0.0296389004907535
206	164	2015	2.5e-09	2.5e-07	-0.129637572711982
206	164	2015	2.5e-09	5e-07	-0.27588572291798
206	164	2015	2.5e-09	1e-06	0
206	164	2015	2.5e-09	2e-06	-0.0130636537648563
206	164	2015	2.5e-09	4e-06	-0.0142951014828195
206	164	2015	2.5e-09	6e-06	-0.0386825604087772
206	164	2015	2.5e-09	1e-05	-0.134577268791394
206	164	2015	2.5e-09	1.4e-05	-0.274823368104342
206	164	2015	5e-09	0	0
206	164	2015	5e-09	1e-07	-0.0547475839291919
206	164	2015	5e-09	2.5e-07	-0.0557623845117861
206	164	2015	5e-09	5e-07	-0.0758593867353082
206	164	2015	5e-09	1e-06	-0.154883452893268
206	164	2015	5e-09	2e-06	-0.27045622241755
206	164	2015	5e-09	4e-06	0
206	164	2015	5e-09	6e-06	-0.180331271979881
206	164	2015	5e-09	1e-05	-0.180693366683784
206	164	2015	5e-09	1.4e-05	-0.187864251480531
206	164	2015	7.5e-09	0	-0.216061117276067
206	164	2015	7.5e-09	1e-07	-0.25729905946675
206	164	2015	7.5e-09	2.5e-07	0
206	164	2015	7.5e-09	5e-07	-0.289509794373224
206	164	2015	7.5e-09	1e-06	-0.289304447043061
206	164	2015	7.5e-09	2e-06	-0.285237770474605
206	164	2015	7.5e-09	4e-06	-0.269247061282536
206	164	2015	7.5e-09	6e-06	-0.245860634364303
206	164	2015	7.5e-09	1e-05	0
206	164	2015	7.5e-09	1.4e-05	-0.404345994084053
206	164	2015	1e-08	0	-0.403543799633046
206	164	2015	1e-08	1e-07	-0.387657226505193
206	164	2015	1e-08	2.5e-07	-0.325189123456004
206	164	2015	1e-08	5e-07	-0.23382946522364
206	164	2015	1e-08	1e-06	0
206	164	2015	1e-08	2e-06	-0.449264011462353
206	164	2015	1e-08	4e-06	-0.448228361102724
206	164	2015	1e-08	6e-06	-0.427718452124315
206	164	2015	1e-08	1e-05	-0.347070782089896
206	164	2015	1e-08	1.4e-05	-0.22912349040122
25	164	2015	0	0	0
25	164	2015	0	1e-07	0
25	164	2015	0	2.5e-07	0
25	164	2015	0	5e-07	0
25	164	2015	0	1e-06	0
25	164	2015	0	2e-06	0
25	164	2015	0	4e-06	0
25	164	2015	0	6e-06	-0.000118951285455609
25	164	2015	0	1e-05	-0.00202749554499675
25	164	2015	0	1.4e-05	-0.0201964173864091
25	164	2015	1e-09	0	-0.0712355190595937
25	164	2015	1e-09	1e-07	-0.152851478245327
25	164	2015	1e-09	2.5e-07	0
25	164	2015	1e-09	5e-07	-0.000354237041832306
25	164	2015	1e-09	1e-06	-0.00226098423320067
25	164	2015	1e-09	2e-06	-0.0204127983806121
25	164	2015	1e-09	4e-06	-0.0714038420930041
25	164	2015	1e-09	6e-06	-0.152942952422899
25	164	2015	1e-09	1e-05	0
25	164	2015	1e-09	1.4e-05	-0.0014928862750989
25	164	2015	2.5e-09	0	-0.00339093667865967
25	164	2015	2.5e-09	1e-07	-0.0214599593177498
25	164	2015	2.5e-09	2.5e-07	-0.0722184298346724
25	164	2015	2.5e-09	5e-07	-0.153385635412977
25	164	2015	2.5e-09	1e-06	0
25	164	2015	2.5e-09	2e-06	-0.00746452546638622
25	164	2015	2.5e-09	4e-06	-0.00931696561755999
25	164	2015	2.5e-09	6e-06	-0.0269517886793324
25	164	2015	2.5e-09	1e-05	-0.076490530443684
25	164	2015	2.5e-09	1.4e-05	-0.155707283744734
25	164	2015	5e-09	0	0
25	164	2015	5e-09	1e-07	-0.0369733305975005
25	164	2015	5e-09	2.5e-07	-0.0386003880678803
25	164	2015	5e-09	5e-07	-0.0540896175489517
25	164	2015	5e-09	1e-06	-0.0976010798813942
25	164	2015	5e-09	2e-06	-0.16717968956335
25	164	2015	5e-09	4e-06	0
25	164	2015	5e-09	6e-06	-0.148882185393968
25	164	2015	5e-09	1e-05	-0.149654504165625
25	164	2015	5e-09	1.4e-05	-0.157006809111529
25	164	2015	7.5e-09	0	-0.177660485919742
25	164	2015	7.5e-09	1e-07	-0.210687510066996
25	164	2015	7.5e-09	2.5e-07	0
25	164	2015	7.5e-09	5e-07	-0.264909223687444
