name	drugA	drugB	concA	concB	loewe
198	164	2015	5e-09	1e-05	-0.0986771368925772
198	164	2015	5e-09	1.4e-05	-0.0284748265113874
198	164	2015	7.5e-09	0	-0.0223744246035172
198	164	2015	7.5e-09	1e-07	-0.375877646130324
198	164	2015	7.5e-09	2.5e-07	0
198	164	2015	7.5e-09	5e-07	-0.000920248746488817
198	164	2015	7.5e-09	1e-06	-0.0446767682401599
198	164	2015	7.5e-09	2e-06	-0.0228263388563224
198	164	2015	7.5e-09	4e-06	-0.0212039067559009
198	164	2015	7.5e-09	6e-06	-0.119362001133251
198	164	2015	7.5e-09	1e-05	0
198	164	2015	7.5e-09	1.4e-05	-0.0177338565158709
198	164	2015	1e-08	0	-0.0194351002542783
198	164	2015	1e-08	1e-07	-0.0132459874112357
198	164	2015	1e-08	2.5e-07	-0.0142876878129844
198	164	2015	1e-08	5e-07	-0.0262133248653103
198	164	2015	1e-08	1e-06	0
198	164	2015	1e-08	2e-06	-0.00722869523293724
198	164	2015	1e-08	4e-06	-0.015369486740296
198	164	2015	1e-08	6e-06	-0.0150460868951064
198	164	2015	1e-08	1e-05	-0.0187947846109348
198	164	2015	1e-08	1.4e-05	-0.0185152804628881
94	164	2015	0	0	0
94	164	2015	0	1e-07	0
94	164	2015	0	2.5e-07	0
94	164	2015	0	5e-07	0
94	164	2015	0	1e-06	0
94	164	2015	0	2e-06	0
94	164	2015	0	4e-06	0
94	164	2015	0	6e-06	0.0359037323182919
94	164	2015	0	1e-05	0.0229870106818619
94	164	2015	0	1.4e-05	0.0416852724356495
94	164	2015	1e-09	0	0.0343052280262198
94	164	2015	1e-09	1e-07	0.18786501800402
94	164	2015	1e-09	2.5e-07	0
94	164	2015	1e-09	5e-07	-0.0122969832577418
94	164	2015	1e-09	1e-06	0.0271998883299223
94	164	2015	1e-09	2e-06	-0.0087128522900413
94	164	2015	1e-09	4e-06	0.101241729405366
94	164	2015	1e-09	6e-06	0.0962413500181751
94	164	2015	1e-09	1e-05	0
94	164	2015	1e-09	1.4e-05	0.0121210451669828
94	164	2015	2.5e-09	0	-7.17500405248472e-05
94	164	2015	2.5e-09	1e-07	0.0187596814987187
94	164	2015	2.5e-09	2.5e-07	0.151154874292156
94	164	2015	2.5e-09	5e-07	-0.0507232603853309
94	164	2015	2.5e-09	1e-06	0
94	164	2015	2.5e-09	2e-06	0.0247961195221272
94	164	2015	2.5e-09	4e-06	0.0516016816176456
94	164	2015	2.5e-09	6e-06	0.0809043117670088
94	164	2015	2.5e-09	1e-05	-0.0316314205523828
94	164	2015	2.5e-09	1.4e-05	-0.208636974558738
94	164	2015	5e-09	0	0
94	164	2015	5e-09	1e-07	0.0958432802107316
94	164	2015	5e-09	2.5e-07	0.0981432326641011
94	164	2015	5e-09	5e-07	-0.0825195601905618
94	164	2015	5e-09	1e-06	-0.4649847115829
94	164	2015	5e-09	2e-06	-0.605133135135078
94	164	2015	5e-09	4e-06	0
94	164	2015	5e-09	6e-06	-0.0961721206110629
94	164	2015	5e-09	1e-05	-0.218878542611063
94	164	2015	5e-09	1.4e-05	-0.425929896611063
94	164	2015	7.5e-09	0	-0.514118252611063
94	164	2015	7.5e-09	1e-07	-0.518610026611063
94	164	2015	7.5e-09	2.5e-07	0
94	164	2015	7.5e-09	5e-07	-0.392477222611063
94	164	2015	7.5e-09	1e-06	-0.440054980611063
94	164	2015	7.5e-09	2e-06	-0.542650639611063
94	164	2015	7.5e-09	4e-06	-0.563558560611063
94	164	2015	7.5e-09	6e-06	-0.552938644611063
94	164	2015	7.5e-09	1e-05	0
94	164	2015	7.5e-09	1.4e-05	-0.526973194611063
94	164	2015	1e-08	0	-0.550636206611063
94	164	2015	1e-08	1e-07	-0.594577804611063
94	164	2015	1e-08	2.5e-07	-0.595611218611063
94	164	2015	1e-08	5e-07	-0.622548267611063
94	164	2015	1e-08	1e-06	0
94	164	2015	1e-08	2e-06	-0.564845201611063
94	164	2015	1e-08	4e-06	-0.563537148611063
94	164	2015	1e-08	6e-06	-0.608557575611063
94	164	2015	1e-08	1e-05	-0.604591427611063
94	164	2015	1e-08	1.4e-05	-0.606842852611063
199	164	2015	0	0	0
199	164	2015	0	1e-07	0
199	164	2015	0	2.5e-07	0
199	164	2015	0	5e-07	0
199	164	2015	0	1e-06	0
199	164	2015	0	2e-06	0
199	164	2015	0	4e-06	0
199	164	2015	0	6e-06	-0.0238383250260722
199	164	2015	0	1e-05	0.100758395617867
199	164	2015	0	1.4e-05	0.0361476769988067
199	164	2015	1e-09	0	0.0288216012148575
199	164	2015	1e-09	1e-07	-0.0133290603965909
199	164	2015	1e-09	2.5e-07	0
199	164	2015	1e-09	5e-07	-0.0316971259398667
199	164	2015	1e-09	1e-06	0.0401201886134677
199	164	2015	1e-09	2e-06	-0.0878978880709305
199	164	2015	1e-09	4e-06	-0.0585817450990556
199	164	2015	1e-09	6e-06	-0.0274242081804593
199	164	2015	1e-09	1e-05	0
199	164	2015	1e-09	1.4e-05	-0.0238867548364061
199	164	2015	2.5e-09	0	-0.0698166629016498
199	164	2015	2.5e-09	1e-07	-0.240191364548732
