80	363	2	124.82691
80	363	10	71.29943069
80	11	0.001	78.67201192
80	11	0.005	57.8185942
80	29	1.6	53.64134986
80	29	8	98.43401997
80	305	1	122.8448358
80	305	5	96.50012802
80	168	0.2	47.07217905
80	168	1	109.7713741
80	24	0.004	130.1641909
80	24	0.02	88.62461775
80	26	0.1	85.69556547
80	26	0.5	92.35894665
80	32	1e-04	561.8974277
80	32	5e-04	52.09702749
80	34	0.8	36.15094318
80	34	4	63.22887097
80	36	0.02	60.82555642
80	36	0.1	60.68243816
80	37	0.02	312.0448415
80	37	0.1	59.50489349
80	312	2	76.33857844
80	312	10	12.7424706
80	40	0.2	170.9743747
80	40	1	78.16221868
80	45	4e-04	70.79295781
80	45	0.002	77.37025675
80	343	1	177.0458115
80	343	5	97.00700091
80	52	0.8	85.19370357
80	52	4	59.89582463
80	54	1	164.8090814
80	54	5	78.2622916
80	71	0.2	203.7595885
80	71	1	82.83868523
80	331	1	19.08290922
80	331	5	95.06423721
80	286	0.4	171.565951
80	286	2	83.28542698
80	339	2	70.18653319
80	339	10	88.8621982
80	340	0.08	185.8007431
80	340	0.4	58.19244167
80	88	0.4	69.70925964
80	88	2	95.22007654
80	347	2	39.28359605
80	347	10	72.97327238
80	90	0.4	182.9064178
80	90	2	31.34883945
80	92	2	116.7322677
80	92	10	47.66002702
80	104	1e-04	65.52662713
80	104	5e-04	89.90583107
80	254	1	219.6473417
80	254	5	75.85620778
80	106	0.08	69.18805556
80	106	0.4	89.62277593
80	119	0.02	45.17849941
80	119	0.1	69.81330104
80	304	0.08	72.13083257
80	304	0.4	50.12314451
80	174	0.016	108.0929697
80	174	0.08	81.7746929
80	220	0.1	148.4705749
80	220	0.5	65.65933588
80	334	1	165.4722732
80	334	5	56.84131136
80	336	1	152.0371832
80	336	5	109.325449
80	337	0.08	97.86187067
80	337	0.4	90.69081807
80	344	0.01	153.7434884
80	344	0.05	70.27259907
80	345	8e-04	56.37239961
80	345	0.004	61.31873224
80	128	0.4	80.11229659
80	128	2	66.57636269
80	300	0.001	69.43487452
80	300	0.005	77.60327698
80	306	0.4	135.3228227
80	306	2	80.17710784
80	307	0.4	47.97825703
80	307	2	72.54071828
80	309	0.04	48.94741265
80	309	0.2	69.39758203
80	310	2	139.266667
80	310	10	68.62814155
80	313	0.01	29.6021457
80	313	0.05	109.496071
80	320	0.8	53.03501276
80	320	4	106.2155781
80	327	0.004	84.8961744
80	327	0.02	60.38775541
80	2	0.02	308.8137815
80	2	0.1	72.8384076
80	68	0.4	76.15541998
80	68	2	44.56280805
80	332	0.004	111.0411762
80	332	0.02	69.84578799
80	342	0.4	160.2954978
80	342	2	77.44363764
80	137	0.015	319.2644441
80	137	0.075	58.51335127
80	353	0.4	257.2290556
80	353	2	100.0325507
80	246	0.006	76.72812225
80	246	0.03	55.72945321
80	102	1.4	264.3788358
80	102	7	64.2570204
80	358	0.4	62.70178301
80	358	2	67.68967979
80	361	0.8	123.0427965
80	361	4	75.5095207
80	184	4e-04	137.538184
80	184	0.002	48.75081029
80	303	0.4	73.23063057
80	303	2	119.9100834
80	169	0.1	119.2761729
80	169	0.5	78.30558371
80	204	0.8	181.3289924
80	204	4	70.07202528
80	330	0.08	93.35058585
80	330	0.4	68.2663473
80	111	0.4	100.5051971
80	111	2	88.17591784
80	227	0.04	180.9603487
80	227	0.2	61.57067532
80	335	0.4	167.4983865
80	335	2	127.1544287
80	239	0.006	80.65068606
80	239	0.03	57.51123343
80	127	0.4	44.93236113
80	127	2	81.43577073
80	351	0.002	169.6474712
80	351	0.01	56.56602568
80	244	0.01	228.4566867
80	244	0.05	72.85729511
80	357	2	111.8715022
80	357	10	72.85835384
80	297	2	103.660151
80	297	10	98.81444204
80	298	1	87.20065059
80	298	5	73.32937807
80	299	0.2	185.2527255
80	299	1	80.8032751
80	191	0.2	59.92862189
80	191	1	82.67463377
80	301	0.2	46.85050048
80	301	1	110.7481996
80	302	1	145.6087516
80	302	5	78.88687501
80	308	0.4	165.5626934
80	308	2	84.55437573
80	203	1.2	15.34359926
80	203	6	88.62456728
80	311	1	146.5212149
80	311	5	70.18581618
80	314	1	51.28354456
80	314	5	80.90964594
80	173	0.16	137.5256555
80	173	0.8	94.65042519
80	315	2	61.44774333
80	315	10	74.50620867
80	316	1	92.168024
80	316	5	85.54876466
80	317	0.4	243.90196
80	317	2	115.1178205
80	318	2	76.96330913
80	318	10	75.22846101
80	319	2	44.6190859
80	319	10	84.20759949
80	321	0.8	65.86987298
80	321	4	87.52311382
80	322	0.008	243.6605968
80	322	0.04	104.7994172
80	323	1	133.8886945
80	323	5	84.83200647
80	324	0.02	152.0145846
80	324	0.1	88.22299069
80	325	1	260.6718944
80	325	5	78.8096537
80	326	0.2	100.7233641
80	326	1	43.91640261
80	328	2	143.9508903
80	328	10	84.76034758
80	329	1	99.81602919
80	329	5	93.15627921
80	223	0.08	100.0875089
80	223	0.4	75.42611969
80	228	0.1	94.70844844
80	228	0.5	76.83493687
80	338	2	148.6201627
80	338	10	123.9884047
80	341	1	91.31297564
80	341	5	51.75752696
80	346	2	87.35001957
80	346	10	74.43112249
80	348	0.4	118.4347404
80	348	2	77.95623846
80	349	1.4	61.29655596
80	349	7	82.71571593
80	352	1.666666667	126.1664429
80	352	8.333333333	88.13073086
80	354	1	125.1293783
80	354	5	90.96594925
80	355	0.4	102.40842
80	355	2	64.57345108
80	356	0.4	63.66449764
80	356	2	73.33533648
80	359	0.1	602.6858389
80	359	0.5	43.53611034
80	256	2	94.78985795
80	256	10	71.33063047
80	362	2	95.19954862
80	362	10	83.81257662
33	363	2	74.26151283
33	363	10	106.5599968
33	11	0.001	72.14275711
33	11	0.005	28.31579621
33	29	1.6	38.57548563
33	29	8	80.52813574
33	305	1	132.8535226
33	305	5	119.0613583
