159	176	0.16	2.46
159	41	1.25	0.62
156	77	0.08	20.2
159	41	0.002	-5.96
159	175	0.02	-13.96
159	87	1.25	94.05
159	174	0.02	-0.78
156	14	0.16	0.76
156	164	0.02	33.19
159	171	0.02	-16.45
156	180	0.16	-0.16
156	102	2.5	3.58
159	87	10	89.3
159	179	0.02	4.47
156	166	0.0003	-2.86
156	106	0.16	5.04
159	175	0.16	-5.42
159	23	0.16	83.95
159	45	0.02	2.82
159	62	0.16	-11.34
159	24	10	59.34
159	110	1.25	99.83
159	2	0.02	-0.5
156	133	0.01	-8.56
156	176	0.5	87.96
159	179	0.002	0.67
159	97	1.25	85.07
159	110	0.002	-7.48
159	14	0.02	-14.37
159	41	0.02	-5.81
159	178	0.2	-0.12
156	36	0.63	3.56
159	140	0.002	-3.94
159	110	10	99.83
159	34	0.02	-5.21
156	11	5	94.8
159	175	0.002	-13.2
159	34	0.16	-7.86
156	102	10	10.68
159	62	1.25	-5.1
159	178	12.5	47.73
159	171	10	62.6
159	174	1.25	51.12
159	41	10	17.46
156	166	0.16	-0.85
156	182	20	74.64
159	178	100	47.81
159	2	1.25	60.92
159	45	10	53.56
159	24	0.002	-2.9
159	97	10	90.02
159	23	10	93.69
159	140	0.16	-7.89
156	119	0.0006	1.59
159	171	0.16	-3.1
159	23	1.25	92.8
159	2	0.002	-7.63
159	14	1.25	-13.91
159	181	0.002	-1.85
159	52	1.25	-5.55
157	140	0.02	-27.61
159	177	10	14.97
159	176	1.25	53.78
159	41	0.16	-9.51
159	177	0.002	-12.12
159	177	1.25	-0.11
159	52	0.16	-7.48
156	168	0.63	2.78
159	176	0.002	-11.78
159	14	10	-12.28
159	176	0.02	-9.72
156	14	0.002	1.75
156	11	0.3	89.85
159	178	1.56	49.89
159	179	10	82.72
159	175	10	28.72
159	171	0.002	-10.33
159	87	0.02	23.53
156	180	0.3	-3.19
159	140	0.02	-9
156	45	0.0003	-1.27
156	14	0.01	-5.99
156	88	2.5	-4.68
156	162	5	61.52
156	68	5	-2.46
156	110	0.01	-9.92
156	169	0.02	11.73
156	90	10	17.77
156	34	0.001	-4.56
156	32	0.005	13.27
156	140	0.02	-3.13
156	133	0.0006	3.66
156	68	1.25	14.84
156	170	0.002	-2.02
157	179	1.25	-20.63
156	90	0.16	-2.41
156	119	5	59.14
156	102	0.04	-1.57
156	90	0.005	-12.49
156	170	0.001	9.53
156	102	0.16	3.8
156	52	0.0003	4.99
156	106	0.001	3.08
156	34	0.01	-25.5
156	178	12.5	33.7
156	34	0.005	-5.7
156	166	2.5	43.16
156	168	10	22.84
157	164	0.0089	57.46
156	184	0.004	68.64
156	162	0.16	41.65
156	76	0.63	66.24
156	165	0.02	0.02
156	168	1.25	9.94
156	36	5	22.29
156	182	0.0006	-5.75
156	32	0.02	29.83
157	181	0.002	-5.89
156	182	0.005	5
156	164	0.08	53.66
156	36	0.005	-8.9
156	110	5	95.73
156	165	0.16	-0.57
156	168	0.16	-2.85
156	14	0.08	-8.05
156	106	0.005	-9.33
156	32	0.001	-1.65
156	162	2.5	59.31
156	88	5	3.33
156	110	1.25	91.62
156	77	10	68.06
157	45	0.1	38.21
156	105	0.63	50.12
156	32	2.5	49.28
156	52	0.3	-5.93
156	45	0.3	38.52
156	166	1.25	20.01
158	175	0.02	-24.9
156	166	10	53.86
159	116	0.0511	15.4
156	43	0.001	-0.73
156	165	0.3	-4.35
157	45	0.002	-2.19
156	184	0.0002	6.92
158	14	0.08	-4.36
156	184	0.94	98.79
156	32	0.0006	0.55
156	184	0.01	84.67
158	165	0.16	-2.12
156	105	0.04	2
156	45	0.02	3.17
156	50	0.03	10.32
156	76	0.001	-4.48
156	36	0.001	2.44
156	182	0.01	-3.27
156	45	5	29.57
156	168	0.04	-6.06
156	52	10	-10.19
156	162	0.02	-1.14
156	105	0.001	5.08
156	90	0.002	4.84
156	45	0.001	-0.77
156	52	0.001	1.09
156	180	0.005	-0.35
156	110	0.16	31.51
156	11	0.0003	-8.75
156	14	0.3	4.41
156	45	0.16	29.59
156	45	0.005	-11.31
156	165	10	37.13
156	165	0.6297	17.37
156	182	0.002	-4.18
158	36	0.3	-5.43
156	170	10	80.26
156	90	0.08	-10.04
156	50	0.001	-7.25
156	167	0.9872	16.97
156	2	10	92.27
156	133	2.5	7.12
156	170	0.0003	-10.32
156	34	10	-2.24
156	34	5	-5.05
156	14	0.0003	5.27
156	165	0.0006	5.98
156	119	0.02	-6.64
156	36	0.3	7.67
156	26	0.002	0.47
158	41	0.16	-18.55
156	165	0.005	-3.15
156	162	1.25	59.52
156	2	0.3239	42.48
156	32	0.04	41.9
156	170	0.005	-7.62
156	166	0.01	-2.18
156	88	0.08	-10.55
156	68	0.3	8.6
156	168	0.0003	-4.68
156	164	0.63	64.05
156	165	0.63	6.34
156	110	2.5	93.79
156	11	0.002	1.09
156	170	0.16	-1
156	41	0.002	1.54
156	45	0.01	-9.51
156	45	2.5	36.84
156	62	0.16	-14.9
156	119	0.0003	-2.96
158	105	0.16	60.35
158	68	1.25	21.1
156	119	0.005	-6.04
156	164	5	81.51
158	50	0.25	71.12
156	164	2.5	78.18
156	11	2.5	93.56
156	32	1.25	45.83
156	45	0.63	42.07
156	102	0.001	4.39
158	14	1.25	26.15
156	162	10	66.11
156	133	10	62.07
156	50	0.00003	-2.59
156	162	0.001	2.72
156	36	0.002	0.22
158	184	0.03	93.02
156	52	0.002	7.5
156	166	0.04	-1.73
156	164	0.3	59.5
156	106	0.02	0.37
156	180	10	25.61
156	68	0.01	-15.75
156	106	0.0003	-14.79
156	102	5	-1.46
156	68	0.08	-0.9
156	180	0.0006	1.24
156	168	0.02	-8.53
156	119	0.04	-0.27
156	106	0.3	6.07
156	52	0.01	-11.86
156	169	0.08	7.83
156	26	1.25	0.77
156	168	0.3	-3.1
158	11	10	98.17
156	43	0.02	0.83
156	102	1.25	-0.63
156	26	0.005	0.58
156	105	0.3	49.64
156	180	0.02	-5.2
158	175	1.25	17.99
156	26	10	-10.01
156	11	0.63	90.84
156	164	0.0006	8.81
156	182	2.5	53.94
156	182	0.04	-6.35
156	68	0.63	4.43
156	76	0.04	40.24
156	162	0.63	58.67
156	164	0.16	56.65
157	175	0.002	-13.26
156	169	0.16	14.84
156	165	0.01	-5.35
158	178	0.2	0.6
156	119	0.001	-3.5
156	165	0.002	4.98
156	119	2.5	47.45
156	32	5	40.7
156	26	0.04	-2.08
156	181	0.02	-12.8
156	184	0.0009	10.34
156	165	0.3071	-3.24
156	34	0.04	-0.85
156	110	0.3	62.47
156	182	1.25	29
156	26	0.0003	-0.42
156	180	0.001	8.96
157	177	4	43.31
156	36	0.0006	4.64
156	105	0.002	-0.88
156	11	10	96.18
158	88	0.0003	-4.45
156	14	0.005	-4.47
156	171	0.5699	40.27
156	170	0.02	-2.6
156	168	0.01	-6.74
156	88	0.001	-1.04
156	77	2.5	54.53
156	77	5	65.76
156	182	0.3	-6.98
156	168	0.0006	3.35
156	182	0.08	-4.85
157	119	0.2079	54.55
156	32	0.01	18.93
156	45	1.25	37.52
157	177	10	10.52
156	90	0.63	-0.05
156	26	0.0006	6.31
156	50	0.0002	3.53
156	110	0.0006	2.06
159	164	0.0089	18.47
156	90	0.0003	-5.88
156	68	10	-13.22
158	14	0.02	-7.99
156	182	0.02	-10.07
158	23	10	81.65
156	32	0.16	49.17
156	26	0.3	-1.74
156	133	0.0003	8.61
158	168	0.0006	-10.1
158	110	0.3	96.34
156	169	0.3	10.55
159	119	0.1322	58.61
156	140	0.002	-2.97
156	184	0.007	83.91
156	32	0.002	8.98
156	170	0.01	-11.25
156	110	0.002	-1.63
156	76	0.3	62.67
156	50	0.5	15.09
156	41	10	15.9
156	119	0.002	-3.72
156	170	0.3	47.66
156	106	0.002	-5.69
156	133	0.04	-3.79
156	180	1.25	-17.51
158	164	0.02	53.36
158	180	0.005	-7.15
156	14	0.63	6.51
156	106	0.0006	7.34
156	182	0.63	-2.77
156	184	0.12	97.42
156	165	0.001	-0.38
156	106	10	98.54
156	77	0.01	-7.94
156	162	0.002	-10.1
156	68	0.02	-5.6
156	34	0.02	-2.23
156	77	0.04	6.39
156	50	0.25	26.51
156	50	0.01	1.05
156	105	0.16	39.02
156	26	0.02	-2.93
156	110	10	89.4
156	34	0.0003	2.81
156	180	5	6.11
156	165	0.0003	-6.47
156	133	1.25	5.01
156	105	0.08	11.08
158	68	0.01	-5.68
156	36	0.08	1.14
156	50	0.0005	-5.19
156	164	1.25	65.76
156	26	5	-4.43
156	184	0.23	98.34
158	11	0.08	95.52
156	170	2.5	82.03
156	43	0.63	2.96
156	102	0.3	2.81
156	166	0.08	-7.12
156	133	0.02	-3.67
156	36	10	54.19
156	162	0.3	62.77
156	14	0.02	-4.07
156	14	2.5	23.4
156	119	0.3	8.98
156	77	0.001	-8.14
159	133	0.0143	1.5
156	34	0.3	4.36
156	167	2.0724	3.2
156	76	0.16	61.03
156	43	0.01	-8.14
156	180	0.08	-4.01
156	169	0.0006	10.09
156	36	0.0003	0.4
156	166	0.001	6.26
156	36	1.25	15.96
156	88	10	85.59
156	45	0.0006	2.68
156	90	0.04	-9.24
156	43	5	-12.09
156	166	0.3	0.89
156	164	0.0002	0.13
156	165	5	38.35
156	182	0.16	-10.02
158	36	1.25	5.39
156	180	0.002	-6
156	180	0.01	-0.35
156	50	0.13	14.96
156	162	0.005	-17.44
156	88	0.01	-11.56
156	52	0.08	-6.15
156	68	0.005	-1.28
156	171	0.002	-15.2
156	77	0.02	-0.65
156	88	0.002	-1.61
156	110	0.02	-5.71
156	34	0.63	2.19
156	43	0.005	0.17
156	170	1.25	79.46
156	45	0.08	14.16
158	77	5	-4.87
156	102	0.08	4.84
157	68	0.1602	6.64
156	166	5	44.45
156	110	0.0003	-2.01
156	50	0.02	7.48
158	166	5	59.74
157	23	1.25	88.3
156	169	2.5	18.54
156	110	0.001	-5.41
157	62	0.02	-13.59
158	50	0.004	3.61
156	169	1.25	10.37
156	68	0.16	-1.92
157	181	0.22	63.22
156	184	3.75	99.35
156	176	0.16	29.76
156	102	0.0003	2.08
156	36	0.16	1.66
156	32	10	42.65
156	133	0.63	-0.12
156	166	0.63	3.22
157	173	0.5955	6.54
157	133	0.0569	-1.56
156	180	0.63	-7.55
156	32	0.3	53.66
156	168	2.5	8.08
158	184	0.47	96.13
156	105	0.0003	0.84
158	11	0.01	85.06
156	36	0.01	-5.59
156	166	0.002	2.8
156	164	0.0003	4.9
156	165	0.08	-6.81
156	133	0.08	-1.54
158	169	0.08	9.49
156	162	0.0006	2.17
156	162	0.0003	-4.48
156	52	0.63	-6.06
156	88	0.16	-5.25
156	102	0.0006	3.86
156	50	0.004	-1.2
156	43	0.08	-3.16
156	169	0.002	10.56
156	90	0.3	-5.38
156	45	10	31.08
158	34	0.63	3
158	165	1.25	7.11
156	88	0.02	-7.47
156	68	0.0006	1.66
156	45	0.04	14.54
156	11	0.0006	-1.19
156	166	0.005	-6.17
156	169	0.0003	7.19
156	68	2.5	3.86
156	133	0.002	1.75
156	43	0.002	-18.73
156	180	2.5	3
156	26	2.5	9.37
156	34	2.5	8.6
156	132	3	6.33
156	14	5	66.59
156	11	0.001	1.59
156	169	0.63	8.1
156	43	0.0003	5.13
156	110	0.08	1.94
158	34	0.16	-6.18
156	106	0.63	13.59
156	11	0.08	87.23
156	166	0.0006	-0.06
156	26	0.16	2.31
156	52	0.04	-4.37
156	88	0.005	-15.52
156	174	0.5	-7.85
156	170	5	81.78
156	184	0.06	93.54
156	52	0.005	1.34
156	106	0.08	-16.6
156	105	2.5	66.88
156	11	0.16	87.76
156	102	0.02	-3.51
156	36	0.02	0.06
156	50	0.00006	6.48
156	76	0.002	1.62
156	50	1	10.15
156	43	10	-9.47
157	175	0.9389	41.79
156	169	0.005	11.55
156	76	0.005	-3.75
156	90	0.001	7.4
156	34	0.0006	-3.22
156	77	0.63	25.19
156	133	0.005	-4.89
158	14	0.002	-0.79
156	90	1.25	-10.04
156	76	1.25	65.42
156	26	0.01	-3.55
156	43	0.04	-6.15
156	26	0.63	6.02
158	181	0.16	-14.07
156	162	0.01	-22.31
156	14	0.0006	5.28
156	171	0.16	-10.78
156	76	0.08	54.81
156	77	0.0003	4.61
157	77	0.0184	9.26
157	166	0.845	19.31
156	106	0.01	-14.14
156	11	0.01	-17.26
156	90	0.02	-7.36
156	170	0.63	73.9
156	32	0.08	47
156	88	0.63	-5.92
156	76	0.0003	1.82
156	14	10	86.24
156	164	0.01	12.96
156	36	0.04	-2.21
158	76	0.16	53.15
156	162	0.04	-0.97
156	34	0.08	-3.11
156	52	0.0006	1.16
156	102	0.002	2.14
156	52	0.16	-0.97
156	52	5	-4.76
156	182	5	66.49
156	43	0.0006	-7.1
156	50	0.002	-3.67
156	68	0.0003	-11
156	102	0.01	-5.79
156	36	2.5	15.62
156	119	0.16	1.2
156	68	0.002	-3.8
156	164	0.04	47.83
156	133	0.001	-0.82
156	169	0.001	14.39
156	76	2.5	62.77
156	76	0.0006	2.38
156	106	0.04	-1.97
156	32	0.0003	-1.99
156	133	0.16	0.46
156	88	0.3	-6.3
156	184	0.0005	6.1
156	43	0.3	3.64
156	88	0.0003	-0.03
156	105	0.02	-2.18
156	50	0.0001	-2.99
156	26	0.08	6.64
156	77	0.3	25.55
156	180	0.0003	5.25
156	88	0.0006	1.59
156	119	0.08	-2.9
156	11	0.005	-1.38
156	119	10	74.93
156	105	0.0006	5.64
156	170	0.0006	0.78
158	162	0.02	37.97
156	168	0.001	-5.61
156	162	0.08	13.82
156	90	0.01	-3.66
156	110	0.04	-5.89
156	105	10	67.33
156	177	0.6658	68.14
156	23	10	94.55
156	119	0.01	-7.15
156	169	5	13.29
156	169	10	19.6
156	88	0.04	-7.55
156	34	1.25	-1.45
156	43	2.5	3.92
156	77	0.0006	-2.13
156	77	0.002	-1.93
156	34	0.16	2.4
156	68	0.001	-5.66
156	45	0.002	3.65
156	76	0.001	25.78
157	52	1.25	-7.77
156	168	0.005	-7.11
156	170	0.04	-8.45
156	184	1.88	99.08
158	50	0.01	6.92
158	45	10	72.8
158	106	10	85.46
158	182	5	-13.52
156	88	1.25	-10.72
156	133	0.3	3.14
156	105	1.25	54.42
156	105	5	70.88
156	105	0.005	1.26
156	165	2.5	38.92
156	14	0.001	-1.95
156	77	0.005	-6.99
156	102	0.63	2.13
156	182	10	70.49
156	34	0.002	-4.79
156	119	0.63	29.66
157	110	0.16	99.89
156	14	0.04	4.46
158	119	2.5	85.66
156	68	0.04	-0.05
156	90	5	5.03
156	182	0.001	6.88
156	52	10	2.87
156	77	1.25	37.69
156	52	1.25	-20.83
156	14	1.25	7.11
156	106	0.7687	20.18
158	162	0.3	67
158	14	1.25	-30.44
156	119	1.25	46.53
156	76	10	56.84
156	133	5	2.92
157	176	0.16	8.46
156	184	7.5	99.53
156	106	2.5	52.09
156	77	0.16	18.21
156	11	0.02	41.89
156	90	0.0006	-0.24
158	180	5	50.45
157	132	1	-2.68
158	180	0.01	-9.78
156	177	1.25	20.92
157	174	10	85.37
158	43	0.01	-3.53
156	23	0.16	87.78
158	77	10	9.01
158	14	0.04	-1.14
158	26	2.5	11.33
157	24	0.2157	28.52
158	52	0.01	-4.65
158	11	5	97.75
158	52	0.02	-3.25
157	171	1.25	13.29
157	169	0.1165	7.17
156	77	0.0184	13.91
156	179	4.3128	75.27
158	11	0.0003	-4.88
156	45	10	50.64
158	106	0.01	-9.08
158	88	5	-4.21
156	171	0.02	-14.71
158	26	0.63	6.58
158	68	0.63	18.15
158	36	0.04	-9.12
158	43	0.002	-5.24
158	106	0.001	-4.08
157	163	1	6.23
158	164	0.63	47.14
158	162	0.0003	-11.81
158	11	1.25	97.47
158	165	0.005	-8.08
158	165	0.002	-8.12
158	32	0.0003	-6.38
157	131	0.0239	27.04
158	110	0.002	72.02
157	97	1.25	46.52
157	14	0.002	-21.27
158	169	0.002	16.43
158	182	0.02	-10.23
157	174	1.13	69.43
156	97	0.02	-7.64
158	52	0.0006	-3.86
157	41	0.02	-16.13
156	175	0.16	3.23
156	68	0.1602	-11.27
158	170	0.0006	-6.18
158	184	0.06	94.18
158	36	10	58.4
157	24	0.02	-6.02
156	87	0.0332	67.3
157	179	0.9533	28.43
158	170	0.001	-10.92
158	36	0.02	-10.11
158	97	0.16	40.09
158	23	1.25	81.51
158	52	10	47.07
157	106	2.08	-7.24
158	164	0.0002	-5.24
156	131	0.0083	48.4
159	130	3.9734	19.93
158	45	0.3	56.54
157	179	0.16	-8.15
158	110	0.63	97.33
158	26	0.0003	-2.03
156	170	0.2181	57.61
157	130	1.5396	17.61
158	76	0.01	41.53
158	184	0.12	95.35
158	168	5	73.55
157	24	0.0294	16.6
158	76	0.02	45.38
156	62	0.002	-14.95
158	90	0.3	-18.89
156	116	0.0212	2.01
158	119	0.04	-1.83
156	172	0.1007	-5.25
158	34	0.08	-11.9
158	184	3.75	97.88
158	26	1.25	9.09
158	164	5	63.67
156	76	0.0059	64.19
158	32	0.01	50.62
156	176	1.25	69.22
156	34	0.02	-6.83
156	52	0.02	-14.17
157	76	0.0006	-1.57
157	90	5	6.29
157	77	0.3	-3.98
157	119	0.08	-2.1
157	88	0.3	-9.81
157	184	0.0005	9.01
157	52	1.25	-1.24
157	77	1.25	-1.83
157	182	0.001	-1.47
156	169	1	14.4
157	88	0.0003	-2.52
157	105	0.0006	-1.88
157	102	0.63	-7.64
157	11	0.005	-11.68
157	119	0.63	2.74
157	182	10	0.52
157	90	0.01	-4.42
157	14	0.001	-3.75
157	105	0.005	1.16
157	105	1.25	38.93
157	77	0.005	-11.65
157	162	0.08	-2.97
157	105	0.08	8.78
157	133	1.25	6.75
157	77	0.04	-11.01
157	34	0.02	-4.59
157	34	0.0003	-8.79
157	26	0.02	-2.08
157	50	0.01	4.1
157	50	0.25	26.6
157	133	0.3	-0.63
157	68	0.02	-7.18
157	77	0.01	-10.98
158	106	5	71.21
157	34	1.25	4.02
157	88	1.25	-3.99
157	169	5	23.29
157	88	0.04	-7.14
159	167	0.9872	2.77
157	168	0.005	-12.42
157	68	0.001	-4.45
157	26	0.08	6.35
157	50	0.0001	-0.49
157	110	0.04	6.11
158	180	1.25	-0.35
157	168	0.001	-3.65
157	52	0.16	-2.21
157	34	0.08	-13.95
157	162	0.04	-7.98
157	43	0.3	-0.49
157	133	0.001	-10.27
157	76	2.5	39.64
157	68	0.002	-7.83
156	164	0.0192	83.26
157	76	0.0003	-10.61
157	36	0.04	-9.95
157	14	0.02	-19.27
158	14	0.0003	-0.84
157	77	0.0003	-6.85
157	76	0.08	29.35
157	162	0.01	-9.5
157	88	0.63	-6.8
157	32	0.08	34.8
157	174	0.002	-6.26
158	11	0.001	-5.74
157	26	0.01	-3.43
157	90	1.25	0.64
157	133	0.005	-9.71
157	171	0.16	-16.87
157	77	0.63	-1.3
157	43	0.04	-4.58
157	43	10	7.76
157	34	0.0006	-5.29
157	90	0.001	-0.77
157	76	0.005	-0.7
157	169	0.005	15.48
157	11	0.16	91.59
157	105	2.5	42.89
157	106	0.08	-3.48
157	52	0.005	-2.53
157	184	0.06	98.46
157	170	5	87.15
157	102	0.02	-6.21
157	11	0.08	87.64
157	88	0.005	-6.59
157	52	0.04	-4.13
157	26	0.16	1.61
157	34	2.5	2.56
156	176	0.002	-15.89
157	180	2.5	-6.82
157	169	0.63	15.78
157	11	0.001	-11.56
157	68	0.0006	-6.06
157	88	0.02	-6.31
157	45	10	20.64
157	164	0.0003	-5.69
157	166	0.002	-9.03
157	36	0.01	-8.18
157	133	0.08	1.38
157	180	0.63	-8.54
157	168	2.5	6.21
157	110	0.001	-4.97
157	169	2.5	18.83
157	166	0.63	-7.17
157	32	10	24.12
158	119	0.001	-11.67
157	68	0.16	0.41
157	50	0.02	2.9
157	166	5	1.94
157	102	0.08	-5.2
156	178	1.56	3.72
158	14	0.002	-36.77
156	45	0.1	81.42
157	131	0.0083	24.97
157	43	0.005	-15.54
157	34	0.63	-11.13
157	110	0.02	-2.94
158	14	0.3	3.04
157	170	1.25	73.81
157	162	0.005	-16.11
157	50	0.13	18.48
157	88	0.002	-9.09
157	77	0.02	-5.47
157	68	0.005	-7.96
157	52	0.08	0.3
157	88	10	27.06
157	36	1.25	4.53
157	166	0.001	-5.11
157	180	0.01	-5.87
157	182	0.16	-6.42
157	165	5	40.93
157	164	0.0002	-0.82
157	166	0.3	-3.45
157	43	5	-12.79
157	90	0.04	-6.65
156	110	0.03	97.08
157	43	0.01	-8.5
158	166	2.5	61.44
157	77	0.001	-0.83
157	119	0.3	1.16
157	36	0.0003	1.44
157	169	0.0006	13.41
157	162	0.3	23.45
157	36	10	17.38
157	14	2.5	76.93
157	14	0.02	-8.32
157	184	0.23	98.61
157	26	5	5.62
157	164	1.25	66.44
157	133	0.02	-2.85
157	166	0.08	0.37
157	43	0.63	-2.93
156	41	7.904	47.43
157	36	0.08	0.61
157	50	0.0005	-0.77
157	14	0.005	-6.01
157	11	10	99.75
157	77	5	10.56
157	88	0.001	-6.86
