name	drugA	drugB	concA	concB	experiments
201	164	2015	0	1.4e-05	1.062433186
201	164	2015	1e-09	0	0.825924728
201	164	2015	1e-09	1e-07	0.61085346
201	164	2015	1e-09	2.5e-07	1.039406208
201	164	2015	1e-09	5e-07	1.093090581
201	164	2015	1e-09	1e-06	1.059835057
201	164	2015	1e-09	2e-06	1.033801156
201	164	2015	1e-09	4e-06	0.787725133
201	164	2015	1e-09	6e-06	0.613107005
201	164	2015	1e-09	1e-05	0.988086536
201	164	2015	1e-09	1.4e-05	1.033339207
201	164	2015	2.5e-09	0	0.985616606
201	164	2015	2.5e-09	1e-07	0.989868465
201	164	2015	2.5e-09	2.5e-07	0.670658255
201	164	2015	2.5e-09	5e-07	0.569868473
201	164	2015	2.5e-09	1e-06	0.920120622
201	164	2015	2.5e-09	2e-06	0.989825986
201	164	2015	2.5e-09	4e-06	0.977867841
201	164	2015	2.5e-09	6e-06	0.864627437
201	164	2015	2.5e-09	1e-05	0.6136578
201	164	2015	2.5e-09	1.4e-05	0.510372342
201	164	2015	5e-09	0	0.833569696
201	164	2015	5e-09	1e-07	0.890020815
201	164	2015	5e-09	2.5e-07	0.861350013
201	164	2015	5e-09	5e-07	0.578740243
201	164	2015	5e-09	1e-06	0.470272031
201	164	2015	5e-09	2e-06	0.469058939
201	164	2015	5e-09	4e-06	0.774337993
201	164	2015	5e-09	6e-06	0.793406831
201	164	2015	5e-09	1e-05	0.770673027
201	164	2015	5e-09	1.4e-05	0.522143083
201	164	2015	7.5e-09	0	0.46577597
201	164	2015	7.5e-09	1e-07	0.445817441
201	164	2015	7.5e-09	2.5e-07	0.715884201
201	164	2015	7.5e-09	5e-07	0.74818254
201	164	2015	7.5e-09	1e-06	0.684382901
201	164	2015	7.5e-09	2e-06	0.491603942
201	164	2015	7.5e-09	4e-06	0.427809399
201	164	2015	7.5e-09	6e-06	0.427076391
201	164	2015	7.5e-09	1e-05	0.623636014
201	164	2015	7.5e-09	1.4e-05	0.643631992
201	164	2015	1e-08	0	0.569690488
201	164	2015	1e-08	1e-07	0.434216301
201	164	2015	1e-08	2.5e-07	0.440836957
201	164	2015	1e-08	5e-07	0.42454445
201	164	2015	1e-08	1e-06	0.504875568
201	164	2015	1e-08	2e-06	0.542010823
201	164	2015	1e-08	4e-06	0.413683508
201	164	2015	1e-08	6e-06	0.389209135
201	164	2015	1e-08	1e-05	0.381687026
201	164	2015	1e-08	1.4e-05	0.390907721
202	164	2015	0	0	1
202	164	2015	0	1e-07	0.968756309
202	164	2015	0	2.5e-07	1.020238321
202	164	2015	0	5e-07	0.964355675
202	164	2015	0	1e-06	0.896780449
202	164	2015	0	2e-06	0.89478699
202	164	2015	0	4e-06	0.953255617
202	164	2015	0	6e-06	0.993294143
202	164	2015	0	1e-05	0.998407029
202	164	2015	0	1.4e-05	0.959576671
202	164	2015	1e-09	0	0.956828705
202	164	2015	1e-09	1e-07	0.888915821
202	164	2015	1e-09	2.5e-07	0.964158887
202	164	2015	1e-09	5e-07	0.977762463
202	164	2015	1e-09	1e-06	0.973194263
202	164	2015	1e-09	2e-06	0.992793758
202	164	2015	1e-09	4e-06	0.945052776
202	164	2015	1e-09	6e-06	0.948937845
202	164	2015	1e-09	1e-05	0.933951109
202	164	2015	1e-09	1.4e-05	0.959896763
202	164	2015	2.5e-09	0	0.984495518
202	164	2015	2.5e-09	1e-07	0.977308665
202	164	2015	2.5e-09	2.5e-07	0.931796844
202	164	2015	2.5e-09	5e-07	0.90090179
202	164	2015	2.5e-09	1e-06	0.916323255
202	164	2015	2.5e-09	2e-06	0.986821881
202	164	2015	2.5e-09	4e-06	0.957383398
202	164	2015	2.5e-09	6e-06	0.929050857
202	164	2015	2.5e-09	1e-05	0.909546716
202	164	2015	2.5e-09	1.4e-05	0.837809785
202	164	2015	5e-09	0	0.838088468
202	164	2015	5e-09	1e-07	0.820557334
202	164	2015	5e-09	2.5e-07	0.856214889
202	164	2015	5e-09	5e-07	0.754049569
202	164	2015	5e-09	1e-06	0.72584674
202	164	2015	5e-09	2e-06	0.720388877
202	164	2015	5e-09	4e-06	0.685501429
202	164	2015	5e-09	6e-06	0.82279757
202	164	2015	5e-09	1e-05	0.748347739
202	164	2015	5e-09	1.4e-05	0.691615136
202	164	2015	7.5e-09	0	0.667030071
202	164	2015	7.5e-09	1e-07	0.645276979
202	164	2015	7.5e-09	2.5e-07	0.659239792
202	164	2015	7.5e-09	5e-07	0.67652944
202	164	2015	7.5e-09	1e-06	0.646833162
202	164	2015	7.5e-09	2e-06	0.652554148
202	164	2015	7.5e-09	4e-06	0.599426002
202	164	2015	7.5e-09	6e-06	0.580054062
202	164	2015	7.5e-09	1e-05	0.693983458
202	164	2015	7.5e-09	1.4e-05	0.656177136
202	164	2015	1e-08	0	0.628404393
202	164	2015	1e-08	1e-07	0.583351545
202	164	2015	1e-08	2.5e-07	0.541654123
202	164	2015	1e-08	5e-07	0.552312505
202	164	2015	1e-08	1e-06	0.576942423
202	164	2015	1e-08	2e-06	0.548475109
202	164	2015	1e-08	4e-06	0.528838213
202	164	2015	1e-08	6e-06	0.538450515
202	164	2015	1e-08	1e-05	0.517987096
202	164	2015	1e-08	1.4e-05	0.562909417
203	164	2015	0	0	1
203	164	2015	0	1e-07	0.999722015
203	164	2015	0	2.5e-07	1.014342942
203	164	2015	0	5e-07	0.989749234
203	164	2015	0	1e-06	0.977858501
203	164	2015	0	2e-06	1.017767784
203	164	2015	0	4e-06	0.991320123
203	164	2015	0	6e-06	0.990655729
203	164	2015	0	1e-05	0.978942792
203	164	2015	0	1.4e-05	0.982140208
203	164	2015	1e-09	0	0.99436814
203	164	2015	1e-09	1e-07	0.967160635
203	164	2015	1e-09	2.5e-07	0.987265528
203	164	2015	1e-09	5e-07	0.975322751
203	164	2015	1e-09	1e-06	0.958203629
203	164	2015	1e-09	2e-06	0.980584276
203	164	2015	1e-09	4e-06	0.950312032
203	164	2015	1e-09	6e-06	0.984737252
203	164	2015	1e-09	1e-05	0.979751028
203	164	2015	1e-09	1.4e-05	0.93198163
203	164	2015	2.5e-09	0	0.938890818
203	164	2015	2.5e-09	1e-07	0.926202586
203	164	2015	2.5e-09	2.5e-07	0.917326084
203	164	2015	2.5e-09	5e-07	0.901685255
203	164	2015	2.5e-09	1e-06	0.915650748
203	164	2015	2.5e-09	2e-06	0.917143456
203	164	2015	2.5e-09	4e-06	0.902412495
203	164	2015	2.5e-09	6e-06	0.881536552
203	164	2015	2.5e-09	1e-05	0.849741694
203	164	2015	2.5e-09	1.4e-05	0.751698858
203	164	2015	5e-09	0	0.870305258
203	164	2015	5e-09	1e-07	0.845148282
203	164	2015	5e-09	2.5e-07	0.806492776
203	164	2015	5e-09	5e-07	0.69533307
203	164	2015	5e-09	1e-06	0.588366477
203	164	2015	5e-09	2e-06	0.450353291
203	164	2015	5e-09	4e-06	0.536923347
203	164	2015	5e-09	6e-06	0.496303727
203	164	2015	5e-09	1e-05	0.368382339
203	164	2015	5e-09	1.4e-05	0.243815063
203	164	2015	7.5e-09	0	0.235637638
203	164	2015	7.5e-09	1e-07	0.217547019
203	164	2015	7.5e-09	2.5e-07	0.441942272
203	164	2015	7.5e-09	5e-07	0.373928434
203	164	2015	7.5e-09	1e-06	0.284547631
203	164	2015	7.5e-09	2e-06	0.232443741
203	164	2015	7.5e-09	4e-06	0.212345238
203	164	2015	7.5e-09	6e-06	0.218123605
203	164	2015	7.5e-09	1e-05	0.380038176
