name	drugA	drugB	concA	concB	zip
199	164	2015	5e-09	2e-06	-0.361054786559921
199	164	2015	5e-09	4e-06	0
199	164	2015	5e-09	6e-06	-0.344019457330335
199	164	2015	5e-09	1e-05	-0.343721775158833
199	164	2015	5e-09	1.4e-05	-0.303096405719389
199	164	2015	7.5e-09	0	-0.183997151297906
199	164	2015	7.5e-09	1e-07	-0.159760044218615
199	164	2015	7.5e-09	2.5e-07	0
199	164	2015	7.5e-09	5e-07	-0.431454506714707
199	164	2015	7.5e-09	1e-06	-0.430879989767668
199	164	2015	7.5e-09	2e-06	-0.352474342882929
199	164	2015	7.5e-09	4e-06	-0.122616640288354
199	164	2015	7.5e-09	6e-06	-0.0758398088308791
199	164	2015	7.5e-09	1e-05	0
199	164	2015	7.5e-09	1.4e-05	-0.47966699276557
199	164	2015	1e-08	0	-0.478939826590927
199	164	2015	1e-08	1e-07	-0.379701789124219
199	164	2015	1e-08	2.5e-07	-0.0887708650337019
199	164	2015	1e-08	5e-07	-0.0295654233698524
199	164	2015	1e-08	1e-06	0
199	164	2015	1e-08	2e-06	-0.491277047478909
199	164	2015	1e-08	4e-06	-0.490513121824937
199	164	2015	1e-08	6e-06	-0.386258433812327
199	164	2015	1e-08	1e-05	-0.0806204597194576
199	164	2015	1e-08	1.4e-05	-0.0184220828986336
200	164	2015	0	0	0
200	164	2015	0	1e-07	0
200	164	2015	0	2.5e-07	0
200	164	2015	0	5e-07	0
200	164	2015	0	1e-06	0
200	164	2015	0	2e-06	0
200	164	2015	0	4e-06	0
200	164	2015	0	6e-06	-9.99958641941134e-05
200	164	2015	0	1e-05	-0.00552096708582852
200	164	2015	0	1.4e-05	-0.112379331900253
200	164	2015	1e-09	0	-0.330673772164125
200	164	2015	1e-09	1e-07	-0.441570951475351
200	164	2015	1e-09	2.5e-07	0
200	164	2015	1e-09	5e-07	-0.000465777639912375
200	164	2015	1e-09	1e-06	-0.00587881411786242
200	164	2015	1e-09	2e-06	-0.112580769001173
200	164	2015	1e-09	4e-06	-0.330555688950248
200	164	2015	1e-09	6e-06	-0.441290546666839
200	164	2015	1e-09	1e-05	0
200	164	2015	1e-09	1.4e-05	-0.00315228152626887
200	164	2015	2.5e-09	0	-0.00850704085330378
200	164	2015	2.5e-09	1e-07	-0.11406023460171
200	164	2015	2.5e-09	2.5e-07	-0.329688420447411
200	164	2015	2.5e-09	5e-07	-0.439231098499036
200	164	2015	2.5e-09	1e-06	0
200	164	2015	2.5e-09	2e-06	-0.0234246341542948
200	164	2015	2.5e-09	4e-06	-0.0283396342241362
200	164	2015	2.5e-09	6e-06	-0.125224278885225
200	164	2015	2.5e-09	1e-05	-0.323144014164587
200	164	2015	2.5e-09	1.4e-05	-0.423690506993146
200	164	2015	5e-09	0	0
200	164	2015	5e-09	1e-07	-0.13969719761341
200	164	2015	5e-09	2.5e-07	-0.142089947943572
200	164	2015	5e-09	5e-07	-0.189255921942813
200	164	2015	5e-09	1e-06	-0.285608415372272
200	164	2015	5e-09	2e-06	-0.334557072644597
200	164	2015	5e-09	4e-06	0
200	164	2015	5e-09	6e-06	-0.376982466762982
